number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
16,0.8256666666666667,2025-05-19 20:06:19.225961,2025-05-19 20:06:38.452719,0 days 00:00:19.226758,True,4.25,COMPLETE,0.6,0.99,0.99,0.0015953003523789628,0.02675411531234248,0.55,0.25,0.15,False,,0.2
15,0.8243333333333333,2025-05-19 20:05:57.349550,2025-05-19 20:06:19.184790,0 days 00:00:21.835240,True,1.5,COMPLETE,0.6,0.9,0.9,0.00020924801115769295,4.4308575976807715e-05,0.9,0.35,0.05,True,90.0,0.0
58,0.8233333333333333,2025-05-19 20:20:18.529831,2025-05-19 20:20:31.193835,0 days 00:00:12.664004,True,5.0,COMPLETE,0.6,0.99,0.99,0.005840988132780822,0.030514193716196448,1.25,0.2,0.05,False,,0.05
33,0.823,2025-05-19 20:12:03.968147,2025-05-19 20:12:27.059602,0 days 00:00:23.091455,True,4.5,COMPLETE,0.6,0.9,0.9,0.0001446483085774137,6.632741396303853e-05,2.0,0.30000000000000004,0.0,True,60.0,0.05
19,0.823,2025-05-19 20:07:22.742043,2025-05-19 20:07:42.219225,0 days 00:00:19.477182,True,0.25,COMPLETE,0.7,0.995,0.995,0.005175400121212067,0.0001393160723035536,1.3,0.25,0.0,True,60.0,0.15000000000000002
105,0.8210000000000001,2025-05-19 20:36:25.324464,2025-05-19 20:36:48.261988,0 days 00:00:22.937524,True,4.5,COMPLETE,0.6,0.8,0.8,0.00015070771173471395,0.0005122635883685517,1.05,0.15000000000000002,0.05,True,120.0,0.05
100,0.8203333333333332,2025-05-19 20:34:34.357350,2025-05-19 20:34:57.083680,0 days 00:00:22.726330,False,2.0,COMPLETE,0.6,0.99,0.99,0.00031994742254578645,0.00043739759762509835,0.8,0.30000000000000004,0.0,False,,0.3
0,0.8196666666666665,2025-05-19 20:00:38.280242,2025-05-19 20:01:00.797557,0 days 00:00:22.517315,True,3.0,COMPLETE,0.7,0.9,0.9,0.00042470403448545305,0.006204248891942576,1.6,0.2,0.0,True,90.0,0.1
79,0.8196666666666665,2025-05-19 20:27:27.082760,2025-05-19 20:27:49.250419,0 days 00:00:22.167659,False,1.5,COMPLETE,0.7,0.8,0.8,0.0008901380501389625,0.0005703219065313608,1.35,0.25,0.0,False,,0.25
29,0.8173333333333334,2025-05-19 20:10:42.542295,2025-05-19 20:11:04.216817,0 days 00:00:21.674522,True,3.0,COMPLETE,0.7,0.9,0.9,0.00033561966248914904,0.008241039652417735,1.6500000000000001,0.25,0.0,True,120.0,0.1
27,0.8146666666666667,2025-05-19 20:10:04.263592,2025-05-19 20:10:23.273099,0 days 00:00:19.009507,True,4.25,COMPLETE,0.7,0.99,0.99,0.0008403560718205909,8.585871479406423e-05,1.2000000000000002,0.2,0.1,True,30.0,0.15000000000000002
11,0.8143333333333332,2025-05-19 20:04:29.070014,2025-05-19 20:04:52.283929,0 days 00:00:23.213915,True,1.75,COMPLETE,0.6,0.995,0.995,9.200696323872518e-05,0.0003815232717716516,1.05,0.35,0.15,True,30.0,0.25
18,0.8123333333333335,2025-05-19 20:07:00.612318,2025-05-19 20:07:22.700241,0 days 00:00:22.087923,False,3.25,COMPLETE,0.7,0.9,0.9,0.00018030465288659413,1.061968680579623e-05,1.05,0.30000000000000004,0.05,False,,0.3
68,0.8119999999999999,2025-05-19 20:23:30.390579,2025-05-19 20:23:52.686967,0 days 00:00:22.296388,True,4.25,COMPLETE,0.6,0.99,0.99,6.73445612438441e-05,1.4580838209781104e-05,1.75,0.2,0.0,True,120.0,0.3
5,0.8116666666666666,2025-05-19 20:02:27.718050,2025-05-19 20:02:50.047972,0 days 00:00:22.329922,False,4.75,COMPLETE,0.5,0.995,0.995,0.0008925429776511473,0.3929627947048062,0.8500000000000001,0.25,0.0,False,,0.2
10,0.8096666666666668,2025-05-19 20:04:15.581922,2025-05-19 20:04:29.039066,0 days 00:00:13.457144,False,3.75,COMPLETE,0.7,0.8,0.8,0.008057759166014053,0.00043293193218781306,1.15,0.35,0.1,False,,0.2
7,0.8069999999999999,2025-05-19 20:03:10.659521,2025-05-19 20:03:33.666167,0 days 00:00:23.006646,False,1.0,COMPLETE,0.5,0.99,0.99,8.687394341702119e-05,1.0359051872060994e-05,1.35,0.15000000000000002,0.1,True,30.0,0.15000000000000002
6,0.8046666666666668,2025-05-19 20:02:50.088263,2025-05-19 20:03:10.620123,0 days 00:00:20.531860,True,2.25,COMPLETE,0.5,0.99,0.99,0.0006667343595811307,0.5589022950375734,1.7000000000000002,0.25,0.05,False,,0.3
50,0.8026666666666668,2025-05-19 20:17:48.037556,2025-05-19 20:18:04.769365,0 days 00:00:16.731809,True,5.0,COMPLETE,0.7,0.995,0.995,0.000994974729477887,0.07826266358215443,0.75,0.30000000000000004,0.15,False,,0.2
20,0.7956666666666666,2025-05-19 20:07:42.275169,2025-05-19 20:08:05.569577,0 days 00:00:23.294408,True,2.25,COMPLETE,0.6,0.995,0.995,3.3556172819927756e-05,0.0009506108301422906,1.85,0.35,0.15,False,,0.2
45,0.7493333333333334,2025-05-19 20:16:05.046218,2025-05-19 20:16:27.402063,0 days 00:00:22.355845,False,4.5,COMPLETE,0.6,0.99,0.99,4.970732194197596e-05,0.01965560626062235,1.55,0.25,0.0,False,,0.15000000000000002
88,0.738,2025-05-19 20:30:26.352555,2025-05-19 20:30:49.406796,0 days 00:00:23.054241,True,2.75,COMPLETE,0.5,0.8,0.8,1.6965272819763696e-05,0.007473067601045221,1.4,0.25,0.05,False,,0.15000000000000002
17,0.711,2025-05-19 20:06:38.492982,2025-05-19 20:07:00.571919,0 days 00:00:22.078937,True,2.25,COMPLETE,0.6,0.8,0.8,1.9986562803767282e-05,0.001755850052511758,0.65,0.15000000000000002,0.1,True,90.0,0.25
74,0.6316666666666667,2025-05-19 20:25:37.446909,2025-05-19 20:26:00.272539,0 days 00:00:22.825630,True,1.0,COMPLETE,0.6,0.995,0.995,1.0754366319992343e-05,0.0007695685459362531,1.0,0.15000000000000002,0.05,False,,0.3
2,0.545,2025-05-19 20:01:23.217249,2025-05-19 20:01:45.962145,0 days 00:00:22.744896,True,4.5,COMPLETE,0.5,0.8,0.8,1.24572703230088e-05,0.0087954399089765,2.0,0.30000000000000004,0.0,False,,0.3
67,0.5426666666666667,2025-05-19 20:23:13.199351,2025-05-19 20:23:30.349255,0 days 00:00:17.149904,False,3.75,COMPLETE,0.6,0.8,0.8,0.005212060376465158,0.8964448889347515,1.7000000000000002,0.30000000000000004,0.1,True,150.0,0.05
