number,values_0,values_1,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
86,0.7429193899782135,0.6,2025-05-17 10:03:43.210553,2025-05-17 10:04:46.150456,0 days 00:01:02.939903,mse,False,,1,COMPLETE,0.6,0.8,0.8,0.0001517266122672988,1.0745946647339267e-05,2.0,3.5,0.1,True,60.0,0.15000000000000002
9,0.711764705882353,0.6,2025-05-17 08:38:21.536299,2025-05-17 08:39:30.864853,0 days 00:01:09.328554,cwd,False,1.0,0,COMPLETE,0.6,0.995,0.995,0.00560707589363379,0.00023821657350675242,4.75,2.75,0.05,True,150.0,0.25
22,0.7080610021786492,0.5,2025-05-17 08:52:39.734568,2025-05-17 08:53:41.525505,0 days 00:01:01.790937,mse,False,,0,COMPLETE,0.5,0.99,0.99,4.343042155172163e-05,0.027362711748712385,2.25,2.25,0.05,False,,0.25
98,0.7080610021786492,0.5,2025-05-17 10:17:09.179660,2025-05-17 10:18:11.624748,0 days 00:01:02.445088,mse,False,,1,COMPLETE,0.5,0.9,0.9,4.4786557851618944e-05,0.0016479204851377268,4.0,3.5,0.0,False,,0.15000000000000002
114,0.7043572984749455,0.6,2025-05-17 10:34:29.161944,2025-05-17 10:35:37.856059,0 days 00:01:08.694115,cwd,True,2.75,2,COMPLETE,0.6,0.9,0.9,0.0027597069582725583,0.0005361514389306127,3.0,1.75,0.1,True,90.0,0.0
23,0.6960784313725491,0.6,2025-05-17 08:53:41.548303,2025-05-17 08:54:47.031296,0 days 00:01:05.482993,mse,True,,0,COMPLETE,0.6,0.99,0.99,0.0009125843632827743,0.0025430503724259523,1.75,3.25,0.05,True,90.0,0.15000000000000002
63,0.6947712418300652,0.6,2025-05-17 09:38:24.746756,2025-05-17 09:39:34.749612,0 days 00:01:10.002856,cwd,True,0.25,1,COMPLETE,0.6,0.8,0.8,0.00560707589363379,0.00023821657350675242,4.75,2.75,0.05,True,120.0,0.15000000000000002
30,0.6864923747276688,0.6,2025-05-17 09:01:45.098618,2025-05-17 09:02:54.396520,0 days 00:01:09.297902,cwd,False,4.25,0,COMPLETE,0.6,0.99,0.99,0.0031025987776354927,0.0005466617971663733,0.75,3.25,0.15,False,,0.1
52,0.6856209150326799,0.5,2025-05-17 09:26:19.762416,2025-05-17 09:27:28.784909,0 days 00:01:09.022493,cwd,False,2.5,1,COMPLETE,0.5,0.99,0.99,0.000966914866757697,0.027362711748712385,1.5,2.0,0.05,False,,0.05
57,0.6771241830065359,0.5,2025-05-17 09:31:52.917620,2025-05-17 09:32:55.022790,0 days 00:01:02.105170,mse,False,,1,COMPLETE,0.5,0.995,0.995,0.0002104435945969178,0.8334512804649322,1.25,2.5,0.05,False,,0.1
72,0.6718954248366013,0.6,2025-05-17 09:48:20.438924,2025-05-17 09:49:21.614799,0 days 00:01:01.175875,mse,True,,1,COMPLETE,0.6,0.995,0.995,0.00015247432027356403,0.0055587068635330715,0.75,4.0,0.1,False,,0.0
118,0.6677559912854031,0.5,2025-05-17 10:38:57.905885,2025-05-17 10:40:06.708875,0 days 00:01:08.802990,cwd,False,1.5,2,COMPLETE,0.5,0.8,0.8,0.00039756577506784975,0.27901378178431946,1.0,3.75,0.15,True,150.0,0.25
44,0.6625272331154685,0.5,2025-05-17 09:17:24.386136,2025-05-17 09:18:33.668965,0 days 00:01:09.282829,cwd,False,0.5,0,COMPLETE,0.5,0.8,0.8,0.00013891759952434294,0.27901378178431946,4.25,4.0,0.15,True,90.0,0.25
16,0.6612200435729848,0.5,2025-05-17 08:46:11.832595,2025-05-17 08:47:18.688718,0 days 00:01:06.856123,cwd,False,0.75,0,COMPLETE,0.5,0.99,0.99,2.2020063168768308e-05,7.855421865454092e-05,1.0,5.0,0.15,False,,0.0
20,0.6601307189542484,0.5,2025-05-17 08:50:36.312511,2025-05-17 08:51:37.973381,0 days 00:01:01.660870,mse,False,,0,COMPLETE,0.5,0.8,0.8,0.0008231448957020339,0.3340623800356218,0.0,4.0,0.15,False,,0.1
38,0.6248366013071895,0.7,2025-05-17 09:10:51.351943,2025-05-17 09:12:00.228225,0 days 00:01:08.876282,cwd,True,2.0,0,COMPLETE,0.7,0.8,0.8,0.00015256504136624817,2.411536215612638e-05,4.0,0.25,0.0,True,150.0,0.2
108,0.6026143790849673,0.5,2025-05-17 10:27:57.113460,2025-05-17 10:29:04.846138,0 days 00:01:07.732678,cwd,False,4.75,2,COMPLETE,0.5,0.8,0.8,0.004803424820539065,0.004706848947429788,4.0,3.5,0.05,False,,0.0
110,0.5769063180827887,0.6,2025-05-17 10:30:05.462676,2025-05-17 10:31:08.058232,0 days 00:01:02.595556,mse,True,,2,COMPLETE,0.6,0.8,0.8,0.003972845386550181,0.0016479204851377268,4.0,3.5,0.0,False,,0.25
79,0.575599128540305,0.7,2025-05-17 09:56:02.332419,2025-05-17 09:57:11.166634,0 days 00:01:08.834215,cwd,True,3.75,1,COMPLETE,0.7,0.8,0.8,0.00015256504136624817,2.411536215612638e-05,4.0,1.75,0.0,True,150.0,0.15000000000000002
8,0.5616557734204793,0.7,2025-05-17 08:37:17.329609,2025-05-17 08:38:21.513845,0 days 00:01:04.184236,mse,True,,0,COMPLETE,0.7,0.9,0.9,0.000519964623545407,0.020008784757445573,2.5,4.25,0.15,False,,0.05
34,0.5422657952069717,0.6,2025-05-17 09:06:22.734468,2025-05-17 09:07:27.820314,0 days 00:01:05.085846,mse,True,,0,COMPLETE,0.6,0.8,0.8,0.003972845386550181,0.001454303712965665,3.25,3.5,0.0,True,150.0,0.25
26,0.5215686274509803,0.6,2025-05-17 08:57:07.057634,2025-05-17 08:58:21.065540,0 days 00:01:14.007906,cwd,True,3.25,0,COMPLETE,0.6,0.8,0.8,1.889240169237649e-05,2.5994573427806017e-05,3.5,0.25,0.05,False,,0.15000000000000002
21,0.506318082788671,0.5,2025-05-17 08:51:37.996754,2025-05-17 08:52:39.710028,0 days 00:01:01.713274,mse,True,,0,COMPLETE,0.5,0.995,0.995,0.006542633577529873,0.002089994589903266,0.5,5.0,0.1,True,30.0,0.15000000000000002
