number,values_0,values_1,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
87,0.7573684510575225,0.7,2025-05-17 17:54:41.870599,2025-05-17 17:55:29.463440,0 days 00:00:47.592841,mse,True,,1,COMPLETE,0.7,0.8,0.8,0.00011782042373952676,0.0005850019585896003,0.5,5.0,0.1,False,,0.25
93,0.7570834045949489,0.7,2025-05-17 17:59:23.095109,2025-05-17 18:00:10.660773,0 days 00:00:47.565664,mse,True,,1,COMPLETE,0.7,0.9,0.9,0.00011782042373952676,0.0005850019585896003,0.0,5.0,0.05,False,,0.25
43,0.7565703209623168,0.7,2025-05-17 17:19:17.159747,2025-05-17 17:20:05.991901,0 days 00:00:48.832154,cwd,False,3.5,0,COMPLETE,0.7,0.9,0.9,0.0010202045056443006,0.015661020364635812,4.75,4.0,0.05,True,150.0,0.1
45,0.755487144404538,0.7,2025-05-17 17:20:54.702577,2025-05-17 17:21:39.905702,0 days 00:00:45.203125,mse,False,,0,COMPLETE,0.7,0.9,0.9,0.0054262803309040285,0.010030984252622324,4.0,0.0,0.1,False,,0.15000000000000002
98,0.7527506983638332,0.7,2025-05-17 18:03:26.547155,2025-05-17 18:04:18.292861,0 days 00:00:51.745706,cwd,False,2.25,1,COMPLETE,0.7,0.995,0.995,0.0010202045056443006,0.015661020364635812,4.75,2.0,0.15,True,90.0,0.15000000000000002
64,0.7511544381734222,0.6,2025-05-17 17:35:34.604526,2025-05-17 17:36:29.028322,0 days 00:00:54.423796,cwd,False,2.5,1,COMPLETE,0.6,0.9,0.9,0.0001858788630703364,0.054109649663960445,0.75,0.0,0.0,False,,0.15000000000000002
61,0.7487600478878057,0.7,2025-05-17 17:33:16.114064,2025-05-17 17:34:05.116343,0 days 00:00:49.002279,cwd,False,4.5,1,COMPLETE,0.7,0.99,0.99,0.0007354000264334542,0.011919820163264016,0.5,0.25,0.05,False,,0.05
18,0.7478478992075708,0.7,2025-05-17 16:59:31.729789,2025-05-17 17:00:20.196572,0 days 00:00:48.466783,cwd,True,2.75,0,COMPLETE,0.7,0.99,0.99,0.00011782042373952676,0.0005850019585896003,0.0,5.0,0.15,False,,0.25
29,0.746023601847101,0.7,2025-05-17 17:08:16.572932,2025-05-17 17:08:59.787885,0 days 00:00:43.214953,mse,False,,0,COMPLETE,0.7,0.8,0.8,0.0007354000264334542,0.011919820163264016,0.5,0.25,0.1,False,,0.0
97,0.7456245367994984,0.5,2025-05-17 18:02:39.152452,2025-05-17 18:03:26.523143,0 days 00:00:47.370691,mse,True,,1,COMPLETE,0.5,0.9,0.9,0.00011782042373952676,0.02730590079003749,0.0,3.25,0.15,True,30.0,0.2
