number,values_0,values_1,datetime_start,datetime_complete,duration,params_imp_type,params_isomorphic,params_kd_dropout,params_kd_lamb,params_kd_lr_power,params_kd_momentum,params_kd_norm,params_kd_residual,params_kd_scheduler,params_kd_smoothing,params_kd_warnup,params_kd_weight_decay_power,params_mpp,params_mpp_lr_power,params_mpp_scheduler,params_mpp_warnup,params_mpp_weight_decay_power,params_prune_mlp,params_prune_rate,params_prune_step,params_prune_type,params_scheduler,params_warnup,system_attrs_NSGAIISampler:generation,state
74,0.663,13.42908625,47:48.6,48:29.6,0 days 00:00:41.039232,fpgm,FALSE,,0.55,4,0.995,,,TRUE,0.15,0,4,TRUE,3,FALSE,,0,TRUE,0.8,2,group,TRUE,0.35,1,COMPLETE
45,0.661666667,12.75332527,31:14.1,31:53.1,0 days 00:00:38.998545,fpgm,FALSE,,0.2,3,0.99,,,FALSE,0,,2,TRUE,4,TRUE,0.2,2,TRUE,0.65,1,base,FALSE,,0,COMPLETE
48,0.661333333,11.83482544,33:12.8,33:49.1,0 days 00:00:36.270814,group,FALSE,0.8,0.55,4,0.995,batch,TRUE,TRUE,0.15,0.5,3,TRUE,4,TRUE,0.25,2,FALSE,0.85,5,base,TRUE,0.25,0,COMPLETE
17,0.659333333,11.79742675,15:40.8,16:19.1,0 days 00:00:38.323292,group,FALSE,0.6,0.05,6,0.99,batch,TRUE,TRUE,0.15,0.25,5,TRUE,4,TRUE,0.1,1,FALSE,0.8,3,base,TRUE,0.2,0,COMPLETE
27,0.658,12.14415951,21:19.1,21:56.3,0 days 00:00:37.183480,lamp,TRUE,0.1,0.2,5,0.9,batch,TRUE,FALSE,0.2,,4,TRUE,2,FALSE,,5,FALSE,0.75,1,bnscale,TRUE,0.25,0,COMPLETE
53,0.656666667,10.31925013,36:02.8,36:34.4,0 days 00:00:31.631672,,,0.25,0,6,0.995,batch,FALSE,FALSE,0.1,,4,FALSE,,,,,,,,,TRUE,0.3,1,COMPLETE
72,0.656666667,10.55732223,46:41.9,47:14.3,0 days 00:00:32.346370,,,0.65,0.9,5,0.9,batch,TRUE,TRUE,0.05,0.2,4,FALSE,,,,,,,,,FALSE,,1,COMPLETE
56,0.655,10.1612038,37:47.8,38:18.9,0 days 00:00:31.159771,,,0.75,0.2,5,0.9,batch,FALSE,TRUE,0.05,0.05,3,FALSE,,,,,,,,,FALSE,,1,COMPLETE
64,0.652333333,12.21948367,42:06.7,42:44.1,0 days 00:00:37.423473,group,FALSE,0.6,0.05,2,0.99,batch,TRUE,FALSE,0.25,,4,TRUE,3,FALSE,,1,FALSE,0.55,3,base,TRUE,0.15,1,COMPLETE
93,0.652333333,10.39678013,59:19.7,59:51.6,0 days 00:00:31.884634,,,0.45,0.45,5,0.995,,FALSE,TRUE,0.3,0.4,3,FALSE,,,,,,,,,FALSE,,1,COMPLETE
15,0.649666667,12.86101618,14:26.1,15:05.4,0 days 00:00:39.313032,lamp,FALSE,,0.15,6,0.995,,,TRUE,0.05,0.3,4,TRUE,5,FALSE,,0,TRUE,0.7,4,group,FALSE,,0,COMPLETE
57,0.609,9.786816134,38:18.9,38:51.2,0 days 00:00:32.218824,,,0.6,0.45,2,0.99,,FALSE,TRUE,0.25,0.15,1,FALSE,,,,,,,,,FALSE,,1,COMPLETE
12,0.588666667,9.920505965,12:43.5,13:13.9,0 days 00:00:30.426962,,,0.3,0.55,2,0.9,,FALSE,TRUE,0.3,0.3,1,FALSE,,,,,,,,,FALSE,,0,COMPLETE
88,0.571666667,13.58271267,56:18.1,56:59.7,0 days 00:00:41.572668,lamp,FALSE,,0.55,5,0.99,,,FALSE,0,,1,TRUE,2,FALSE,,5,TRUE,0.8,4,base,TRUE,0.05,1,COMPLETE
89,0.465,14.08513344,56:59.7,57:42.8,0 days 00:00:43.063844,fpgm,TRUE,,0,6,0.9,,,FALSE,0.05,,5,TRUE,3,TRUE,0.15,0,TRUE,0.6,5,base,TRUE,0.3,1,COMPLETE
33,0.442,9.969706402,24:38.3,25:08.9,0 days 00:00:30.608820,,,0.5,0.35,6,0.99,,FALSE,TRUE,0.25,0.35,2,FALSE,,,,,,,,,FALSE,,0,COMPLETE
73,0.409666667,11.18510113,47:14.3,47:48.6,0 days 00:00:34.266492,lamp,FALSE,0.1,0,5,0.9,,FALSE,TRUE,0.25,0.1,1,TRUE,5,FALSE,,4,FALSE,0.75,5,base,FALSE,,1,COMPLETE
20,0.403333333,10.08151157,17:29.1,18:00.1,0 days 00:00:30.950473,,,0.1,0.85,6,0.995,batch,FALSE,TRUE,0.25,0.2,0,FALSE,,,,,,,,,TRUE,0.5,0,COMPLETE
4,0.354333333,10.42954756,08:13.5,08:45.4,0 days 00:00:31.943746,,,0.75,0,5,0.9,,FALSE,TRUE,0.1,0.25,1,FALSE,,,,,,,,,FALSE,,0,COMPLETE
32,0.335333333,9.959990851,24:07.8,24:38.3,0 days 00:00:30.533556,,,0.4,0.3,5,0.9,,FALSE,FALSE,0.2,,1,FALSE,,,,,,,,,FALSE,,0,COMPLETE
9,0.316,9.711600373,10:59.8,11:29.7,0 days 00:00:29.824438,,,0.5,0.7,6,0.995,,FALSE,FALSE,0,,2,FALSE,,,,,,,,,TRUE,0.1,0,COMPLETE
25,0.293333333,12.84403817,20:08.6,20:47.8,0 days 00:00:39.248380,group,TRUE,,0.1,6,0.99,,,FALSE,0.05,,3,TRUE,5,FALSE,,0,TRUE,0.8,5,base,FALSE,,0,COMPLETE
82,0.281,12.28981473,52:27.3,53:05.0,0 days 00:00:37.670963,group,TRUE,0.5,0.35,4,0.99,,FALSE,TRUE,0.1,0.15,0,TRUE,4,TRUE,0.4,2,FALSE,0.55,3,bnscale,FALSE,,1,COMPLETE
94,0.279666667,11.90201202,59:51.6,00:28.1,0 days 00:00:36.487994,group,FALSE,0.75,0.65,2,0.99,,FALSE,FALSE,0.2,,0,TRUE,2,TRUE,0.05,4,FALSE,0.7,1,group,FALSE,,1,COMPLETE
52,0.275333333,12.41749525,35:24.7,36:02.7,0 days 00:00:37.988931,fpgm,FALSE,,0,2,0.99,,,FALSE,0,,0,TRUE,4,TRUE,0.2,2,TRUE,0.8,4,bnscale,FALSE,,1,COMPLETE
7,0.201,10.02655047,09:57.5,10:28.2,0 days 00:00:30.733199,,,0.35,0.4,6,0.9,,FALSE,FALSE,0.2,,0,FALSE,,,,,,,,,FALSE,,0,COMPLETE
86,0.191333333,13.96938531,54:53.8,55:36.6,0 days 00:00:42.712732,group,FALSE,,0.65,6,0.995,,,TRUE,0.2,0.5,0,TRUE,3,TRUE,0,2,TRUE,0.6,4,group,TRUE,0.3,1,COMPLETE
87,0.189,13.56307818,55:36.6,56:18.1,0 days 00:00:41.500633,fpgm,FALSE,,0.35,6,0.99,,,FALSE,0.15,,1,TRUE,3,TRUE,0.05,3,TRUE,0.5,5,base,TRUE,0.05,1,COMPLETE
