number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
40,0.9721256038647343,2025-05-20 18:20:43.574336,2025-05-20 18:21:33.730752,0 days 00:00:50.156416,False,2.25,COMPLETE,0.5,0.99,0.006913619470781577,0.000279571966281235,0.8,0.05,0.1,False,,0.3
37,0.9721256038647343,2025-05-20 18:17:46.991891,2025-05-20 18:18:47.153261,0 days 00:01:00.161370,False,2.0,COMPLETE,0.5,0.99,0.0013830371439908444,0.0019036844825804126,0.75,0.0,0.15,False,,0.3
113,0.9720772946859904,2025-05-20 19:49:40.203911,2025-05-20 19:51:12.126377,0 days 00:01:31.922466,False,2.0,COMPLETE,0.5,0.995,0.0022986448731154158,0.00372868756880186,1.75,0.05,0.0,False,,0.3
114,0.9719806763285024,2025-05-20 19:51:12.167521,2025-05-20 19:52:50.225659,0 days 00:01:38.058138,False,1.75,COMPLETE,0.5,0.995,0.00449337478208307,0.0017742932363445773,1.7000000000000002,0.15000000000000002,0.0,False,,0.3
115,0.9719323671497584,2025-05-20 19:52:50.269989,2025-05-20 19:54:12.810088,0 days 00:01:22.540099,False,2.5,COMPLETE,0.5,0.995,0.0035015184621020115,0.0021757005865334876,1.6500000000000001,0.1,0.0,False,,0.3
92,0.9719323671497584,2025-05-20 19:22:14.944327,2025-05-20 19:23:32.559791,0 days 00:01:17.615464,False,2.25,COMPLETE,0.5,0.99,0.008164416966582598,0.0007716498421559282,1.35,0.15000000000000002,0.0,False,,0.3
0,0.9719323671497584,2025-05-20 17:20:01.351632,2025-05-20 17:21:28.876761,0 days 00:01:27.525129,True,1.25,COMPLETE,0.5,0.99,0.00033828843365856447,0.0030546027653605423,0.8500000000000001,0.1,0.15,False,,0.05
120,0.9718840579710145,2025-05-20 20:00:55.048361,2025-05-20 20:02:13.888495,0 days 00:01:18.840134,False,1.5,COMPLETE,0.5,0.995,0.004505468009806811,0.0030387353369523587,1.55,0.1,0.0,False,,0.25
71,0.9718840579710145,2025-05-20 18:54:57.089952,2025-05-20 18:56:12.912158,0 days 00:01:15.822206,True,1.25,COMPLETE,0.6,0.99,0.0020471947686726446,0.0009065737033749283,0.65,0.2,0.15,True,120.0,0.15000000000000002
41,0.9717874396135265,2025-05-20 18:21:33.770196,2025-05-20 18:22:33.379512,0 days 00:00:59.609316,False,2.25,COMPLETE,0.5,0.99,0.009200207947965394,0.00024133522267449087,0.8,0.05,0.1,False,,0.3
93,0.9717874396135265,2025-05-20 19:23:32.601652,2025-05-20 19:24:28.929078,0 days 00:00:56.327426,False,2.25,COMPLETE,0.5,0.99,0.005456706128518374,0.0008707946572837926,1.35,0.2,0.0,False,,0.3
121,0.9717874396135265,2025-05-20 20:02:13.928626,2025-05-20 20:03:28.810539,0 days 00:01:14.881913,False,2.0,COMPLETE,0.5,0.995,0.0031834628164438125,0.001896805202450207,1.6,0.1,0.0,False,,0.3
110,0.9717874396135265,2025-05-20 19:45:57.089945,2025-05-20 19:47:33.661033,0 days 00:01:36.571088,False,1.75,COMPLETE,0.5,0.995,0.002915011023083855,0.0027393299621720217,1.55,0.1,0.0,False,,0.25
102,0.9717874396135265,2025-05-20 19:34:29.784847,2025-05-20 19:36:08.940348,0 days 00:01:39.155501,False,2.75,COMPLETE,0.5,0.995,0.002315890136979959,0.003991095918677686,1.5,0.1,0.0,False,,0.3
122,0.9717391304347828,2025-05-20 20:03:28.853308,2025-05-20 20:04:20.298982,0 days 00:00:51.445674,False,1.75,COMPLETE,0.5,0.995,0.005121929858870853,0.0010989348423892991,1.75,0.05,0.0,False,,0.3
77,0.9716908212560386,2025-05-20 19:05:07.485193,2025-05-20 19:06:04.324935,0 days 00:00:56.839742,True,2.5,COMPLETE,0.5,0.99,0.00804601899526894,0.00016983816423630027,0.95,0.2,0.15,False,,0.15000000000000002
89,0.9716908212560386,2025-05-20 19:19:25.766276,2025-05-20 19:20:30.776223,0 days 00:01:05.009947,False,2.0,COMPLETE,0.5,0.99,0.006784974765098679,0.0006109532366671703,1.25,0.15000000000000002,0.0,False,,0.25
101,0.9716908212560386,2025-05-20 19:33:18.611563,2025-05-20 19:34:29.745672,0 days 00:01:11.134109,False,2.25,COMPLETE,0.5,0.8,0.0041385937585941375,0.0024779594487545375,1.55,0.1,0.0,False,,0.3
117,0.9716425120772948,2025-05-20 19:56:09.533665,2025-05-20 19:58:04.591327,0 days 00:01:55.057662,False,2.25,COMPLETE,0.5,0.8,0.003850031725434841,0.0049655564286823755,1.5,0.1,0.0,False,,0.3
22,0.9715942028985508,2025-05-20 17:55:38.718443,2025-05-20 17:56:55.108948,0 days 00:01:16.390505,True,1.25,COMPLETE,0.7,0.99,0.002676173545923008,0.00022596606216311596,0.8,0.1,0.15,True,90.0,0.1
74,0.9715942028985506,2025-05-20 18:59:48.190692,2025-05-20 19:01:38.389519,0 days 00:01:50.198827,True,1.25,COMPLETE,0.7,0.99,0.000444385812520684,0.0004871561817846487,0.9,0.2,0.15,True,120.0,0.1
35,0.9715458937198068,2025-05-20 18:14:38.292585,2025-05-20 18:16:25.322200,0 days 00:01:47.029615,False,2.0,COMPLETE,0.5,0.99,0.001578545045080604,0.002273419098912744,0.9,0.1,0.15,True,90.0,0.3
80,0.9715458937198068,2025-05-20 19:08:02.641187,2025-05-20 19:09:21.069196,0 days 00:01:18.428009,True,3.25,COMPLETE,0.5,0.8,0.0002320779773077489,0.00017485091462417766,1.1,0.25,0.1,False,,0.2
20,0.9715458937198068,2025-05-20 17:52:07.025567,2025-05-20 17:53:53.388646,0 days 00:01:46.363079,True,1.5,COMPLETE,0.6,0.99,0.0011624059809440886,0.0009529773920533824,0.5,0.15000000000000002,0.15,True,60.0,0.15000000000000002
55,0.9714975845410628,2025-05-20 18:36:05.657342,2025-05-20 18:37:25.529987,0 days 00:01:19.872645,False,2.0,COMPLETE,0.5,0.99,0.005732660551027622,0.0007157689020629682,0.9,0.1,0.05,False,,0.25
68,0.9714975845410628,2025-05-20 18:49:55.998036,2025-05-20 18:52:22.425810,0 days 00:02:26.427774,False,0.5,COMPLETE,0.6,0.99,0.00013410919339018645,0.0002980047584354861,1.0,0.30000000000000004,0.15,False,,0.2
44,0.9714492753623188,2025-05-20 18:24:41.221354,2025-05-20 18:25:40.924708,0 days 00:00:59.703354,False,2.25,COMPLETE,0.5,0.99,0.005451579371162022,0.00034696966935760903,0.75,0.0,0.1,False,,0.25
8,0.9714492753623188,2025-05-20 17:32:29.155655,2025-05-20 17:34:42.033266,0 days 00:02:12.877611,True,1.0,COMPLETE,0.7,0.99,0.0002683728990324827,0.0033649230068716948,1.05,0.15000000000000002,0.05,True,60.0,0.1
15,0.971400966183575,2025-05-20 17:43:57.549075,2025-05-20 17:45:54.995414,0 days 00:01:57.446339,True,1.75,COMPLETE,0.7,0.99,0.0005454798818311211,0.0032043467072505084,1.4500000000000002,0.25,0.05,False,,0.05
