number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
37,0.7882104783079642,2025-05-20 08:48:15.081008,2025-05-20 08:49:04.902896,0 days 00:00:49.821888,True,5.0,COMPLETE,0.6,0.9,0.0006048159572853199,1.5809600494408868e-05,1.35,0.0,0.15,False,,0.15000000000000002
69,0.7869562738726413,2025-05-20 09:10:31.170465,2025-05-20 09:11:03.534398,0 days 00:00:32.363933,False,1.5,COMPLETE,0.5,0.9,0.007518834048141061,0.0016601342457804539,1.8,0.1,0.1,False,,0.3
0,0.7857020694373182,2025-05-20 08:22:22.288231,2025-05-20 08:22:59.791004,0 days 00:00:37.502773,True,5.0,COMPLETE,0.6,0.9,0.00453555132467057,1.3460856274274867e-05,0.65,0.0,0.1,True,120.0,0.3
29,0.7851319765121715,2025-05-20 08:42:39.531951,2025-05-20 08:43:23.693921,0 days 00:00:44.161970,True,2.5,COMPLETE,0.6,0.9,0.0008005259566356004,0.012100685103082586,1.25,0.0,0.1,True,90.0,0.15000000000000002
14,0.7839347813693632,2025-05-20 08:31:56.299512,2025-05-20 08:32:44.220112,0 days 00:00:47.920600,True,3.75,COMPLETE,0.5,0.995,0.0001830722672898086,0.0071338672621212885,1.7000000000000002,0.1,0.05,True,60.0,0.05
59,0.7839347813693632,2025-05-20 09:03:24.401409,2025-05-20 09:03:50.317060,0 days 00:00:25.915651,False,1.75,COMPLETE,0.5,0.9,0.004260351151790373,0.004009163060378086,1.8,0.05,0.15,False,,0.25
35,0.7828516048115843,2025-05-20 08:46:57.700406,2025-05-20 08:47:30.944272,0 days 00:00:33.243866,False,4.75,COMPLETE,0.7,0.995,0.0018365690587831514,2.247742332817456e-05,1.5,0.0,0.15,False,,0.1
8,0.7809702981585999,2025-05-20 08:27:40.715684,2025-05-20 08:28:30.773578,0 days 00:00:50.057894,False,3.0,COMPLETE,0.6,0.99,0.00043194476173482964,5.286334068793417e-05,1.4,0.30000000000000004,0.05,True,120.0,0.15000000000000002
13,0.7793170286756741,2025-05-20 08:31:08.435226,2025-05-20 08:31:56.257791,0 days 00:00:47.822565,True,4.0,COMPLETE,0.5,0.995,0.000159485746586012,0.001167668459850383,1.7000000000000002,0.1,0.1,True,30.0,0.0
49,0.778461889287954,2025-05-20 08:56:52.868937,2025-05-20 08:57:39.427142,0 days 00:00:46.558205,False,4.5,COMPLETE,0.5,0.9,9.672941125030217e-05,0.0005771661688545611,1.15,0.0,0.15,False,,0.25
56,0.742831081466279,2025-05-20 09:01:48.263193,2025-05-20 09:02:03.708568,0 days 00:00:15.445375,False,1.5,COMPLETE,0.5,0.9,0.002973791773882051,0.03153734201778932,1.75,0.1,0.15,False,,0.3
7,0.7378142637249873,2025-05-20 08:26:51.178631,2025-05-20 08:27:40.674753,0 days 00:00:49.496122,False,1.5,COMPLETE,0.6,0.8,4.226934987534267e-05,1.9062741649650535e-05,1.9500000000000002,0.2,0.15,False,,0.3
46,0.7166068069095263,2025-05-20 08:54:49.296474,2025-05-20 08:55:38.718326,0 days 00:00:49.421852,False,5.0,COMPLETE,0.5,0.9,1.8108909928511347e-05,0.00016959107483770545,1.4,0.0,0.15,False,,0.25
3,0.7122741006784107,2025-05-20 08:24:05.954106,2025-05-20 08:24:55.926476,0 days 00:00:49.972370,True,3.0,COMPLETE,0.6,0.8,4.2282488858945674e-05,0.0003769833414389909,1.4500000000000002,0.2,0.0,True,60.0,0.2
2,0.7062881249643692,2025-05-20 08:23:48.699704,2025-05-20 08:24:05.915785,0 days 00:00:17.216081,True,1.0,COMPLETE,0.6,0.9,0.0014298007115109894,0.0678735452861039,0.8,0.0,0.15,False,,0.25
5,0.6941451456587423,2025-05-20 08:25:45.702495,2025-05-20 08:26:01.365365,0 days 00:00:15.662870,False,2.75,COMPLETE,0.5,0.8,0.004355356422681596,0.045041751288851475,1.1,0.30000000000000004,0.0,True,120.0,0.15000000000000002
4,0.6854227239039963,2025-05-20 08:24:55.964992,2025-05-20 08:25:45.663231,0 days 00:00:49.698239,False,1.5,COMPLETE,0.7,0.9,5.0302543561571906e-05,0.12029160188437439,1.4,0.2,0.1,True,150.0,0.05
6,0.6357676301237102,2025-05-20 08:26:01.394040,2025-05-20 08:26:51.138510,0 days 00:00:49.744470,True,0.5,COMPLETE,0.5,0.9,3.4585988462924706e-05,0.29470929503850596,1.2000000000000002,0.35,0.05,False,,0.1
9,0.5827489880850578,2025-05-20 08:28:30.812075,2025-05-20 08:28:44.801222,0 days 00:00:13.989147,True,4.75,COMPLETE,0.7,0.99,0.006970130087047066,0.20191217902021777,0.55,0.1,0.15,False,,0.25
1,0.5529331280998803,2025-05-20 08:22:59.831477,2025-05-20 08:23:48.661131,0 days 00:00:48.829654,False,1.75,COMPLETE,0.7,0.995,1.3601470448795137e-05,0.005264641262277312,0.8500000000000001,0.30000000000000004,0.0,False,,0.1
20,0.5451798643178839,2025-05-20 08:36:28.637374,2025-05-20 08:36:47.219261,0 days 00:00:18.581887,True,3.25,COMPLETE,0.6,0.995,0.0008267441466616515,0.9612435243745627,2.0,0.15000000000000002,0.0,True,90.0,0.2
