number,value,datetime_start,datetime_complete,duration,params_reset,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
26,0.9706280193236715,2025-05-19 12:31:54.446782,2025-05-19 12:32:53.138063,0 days 00:00:58.691281,False,COMPLETE,0.7,0.995,0.995,0.0007492569574422238,0.0002628649571815135,0.4,0.1,False,,0.3
22,0.9705797101449276,2025-05-19 12:25:10.627300,2025-05-19 12:27:18.817375,0 days 00:02:08.190075,False,COMPLETE,0.6,0.995,0.995,0.00011555024790648697,0.005942884317680718,0.5,0.1,True,30.0,0.3
116,0.9705797101449275,2025-05-19 14:51:18.781764,2025-05-19 14:52:23.736068,0 days 00:01:04.954304,False,COMPLETE,0.5,0.8,0.8,0.0004754602421719645,0.0026718985584600176,0.4,0.1,False,,0.1
91,0.9705314009661836,2025-05-19 14:15:40.562405,2025-05-19 14:17:21.410687,0 days 00:01:40.848282,False,COMPLETE,0.5,0.99,0.99,0.00010139492241034209,0.0018491665018162229,0.6,0.1,False,,0.2
58,0.9705314009661836,2025-05-19 13:22:08.896470,2025-05-19 13:23:11.432762,0 days 00:01:02.536292,False,COMPLETE,0.5,0.99,0.99,0.000248614590802102,0.0009708963226926746,0.5,0.05,False,,0.3
47,0.9705314009661835,2025-05-19 13:02:57.265525,2025-05-19 13:05:10.520773,0 days 00:02:13.255248,False,COMPLETE,0.5,0.995,0.995,2.1315278404749753e-05,0.0007743887840029701,0.30000000000000004,0.1,True,120.0,0.3
61,0.9705314009661835,2025-05-19 13:26:28.781137,2025-05-19 13:28:10.543339,0 days 00:01:41.762202,False,COMPLETE,0.5,0.995,0.995,9.589261683734539e-05,0.002885798753945866,0.6,0.1,True,30.0,0.15000000000000002
114,0.9704830917874396,2025-05-19 14:49:04.806381,2025-05-19 14:50:18.414888,0 days 00:01:13.608507,False,COMPLETE,0.5,0.8,0.8,0.0005818609417310336,0.00369578250964909,0.5,0.1,False,,0.0
62,0.9704830917874396,2025-05-19 13:28:10.581861,2025-05-19 13:29:55.617661,0 days 00:01:45.035800,False,COMPLETE,0.5,0.995,0.995,6.661900227261707e-05,0.001704012923818189,0.7000000000000001,0.1,True,30.0,0.1
18,0.9704830917874396,2025-05-19 12:18:52.285455,2025-05-19 12:20:45.270452,0 days 00:01:52.984997,False,COMPLETE,0.5,0.9,0.9,1.4251063720084926e-05,6.0793856473176396e-05,0.6,0.05,False,,0.15000000000000002
16,0.9704347826086956,2025-05-19 12:15:50.086982,2025-05-19 12:17:55.033374,0 days 00:02:04.946392,False,COMPLETE,0.6,0.995,0.995,7.742252585052392e-05,0.0024705468418577893,0.7000000000000001,0.05,True,90.0,0.05
71,0.9703381642512078,2025-05-19 13:44:01.058630,2025-05-19 13:45:39.430758,0 days 00:01:38.372128,False,COMPLETE,0.5,0.9,0.9,0.0005213352459304369,0.012736682682468858,0.6,0.1,False,,0.25
110,0.9702898550724637,2025-05-19 14:44:16.854960,2025-05-19 14:45:26.785145,0 days 00:01:09.930185,False,COMPLETE,0.5,0.8,0.8,0.0005155896710729448,0.0008330653343348482,0.5,0.1,False,,0.1
2,0.9701932367149758,2025-05-19 11:56:51.912467,2025-05-19 11:58:27.301958,0 days 00:01:35.389491,True,COMPLETE,0.7,0.9,0.9,0.002608120384936458,0.011725925364310094,0.7000000000000001,0.15,True,120.0,0.1
15,0.9700483091787439,2025-05-19 12:14:17.381630,2025-05-19 12:15:50.046489,0 days 00:01:32.664859,False,COMPLETE,0.6,0.995,0.995,0.00045425655642678886,0.00018562732186352417,0.4,0.05,True,60.0,0.0
123,0.9698067632850241,2025-05-19 15:01:20.214010,2025-05-19 15:02:35.206655,0 days 00:01:14.992645,False,COMPLETE,0.5,0.8,0.8,0.00035738002378156745,0.0012788138718598475,0.5,0.1,False,,0.0
38,0.9697584541062803,2025-05-19 12:48:07.354926,2025-05-19 12:49:27.062973,0 days 00:01:19.708047,False,COMPLETE,0.5,0.8,0.8,0.0008398376200884636,0.0006957647833133238,0.1,0.15,True,90.0,0.3
56,0.9696135265700483,2025-05-19 13:19:01.973992,2025-05-19 13:21:03.804115,0 days 00:02:01.830123,False,COMPLETE,0.5,0.995,0.995,1.0878060264819136e-05,0.0019839462836849417,0.4,0.1,True,60.0,0.25
39,0.9695169082125603,2025-05-19 12:49:27.101515,2025-05-19 12:51:09.528101,0 days 00:01:42.426586,True,COMPLETE,0.5,0.995,0.995,0.0036188116350653037,0.008058684420503726,0.2,0.1,True,60.0,0.2
25,0.9692753623188407,2025-05-19 12:30:40.422165,2025-05-19 12:31:54.406097,0 days 00:01:13.983932,False,COMPLETE,0.7,0.995,0.995,0.0017182577455082072,0.030070502110844912,0.6,0.15,True,90.0,0.25
8,0.9691304347826087,2025-05-19 12:04:35.673250,2025-05-19 12:06:34.507688,0 days 00:01:58.834438,True,COMPLETE,0.5,0.99,0.99,3.970842950685838e-05,0.01072553178638358,0.30000000000000004,0.15,True,120.0,0.2
85,0.9690338164251208,2025-05-19 14:06:29.636115,2025-05-19 14:07:14.138936,0 days 00:00:44.502821,False,COMPLETE,0.5,0.9,0.9,0.000460155650194266,0.02899386857910886,0.5,0.1,False,,0.25
