number,values_0,values_1,datetime_start,datetime_complete,duration,params_imp_type,params_isomorphic,params_kd_dropout,params_kd_lamb,params_kd_lr,params_kd_momentum,params_kd_norm,params_kd_residual,params_kd_scheduler,params_kd_smoothing,params_kd_warnup,params_kd_weight_decay,params_lr,params_mpp_lr,params_mpp_scheduler,params_mpp_warnup,params_mpp_weight_decay,params_prune_mlp,params_prune_rate,params_prune_step,params_prune_type,params_scheduler,params_warnup,params_weight_decay,system_attrs_NSGAIISampler:generation,state
58,0.9609178743961353,0.917487922705314,2025-05-07 01:26:08.269144,2025-05-07 01:29:02.873213,0 days 00:02:54.604069,fpgm,True,0.7000000000000001,0.9,5.582206365819849e-05,0.995,layer,False,True,0.05,0.5,0.011854172707912723,1.6692992520639347e-05,5.8679921934834835e-05,False,,0.5453686764505342,False,0.7999999999999999,2,group,True,0.0,0.003125424177205624,1,COMPLETE
59,0.9271014492753623,0.966231884057971,2025-05-07 01:29:02.895772,2025-05-07 01:31:41.277874,0 days 00:02:38.382102,group,False,,0.2,0.0004689516687853734,0.99,,,False,0.3,,0.017805574168848818,0.0074151932102604875,0.005240159850812782,False,,0.0327671639072809,True,0.7,1,bnscale,True,0.4,0.0012263979287569996,1,COMPLETE
60,0.9652173913043479,0.966135265700483,2025-05-07 01:31:41.304706,2025-05-07 01:34:20.948849,0 days 00:02:39.644143,fpgm,True,,0.8,0.00015540035816863235,0.8,,,False,0.2,,7.729629492376038e-05,0.00040342124637096275,0.00017733317007860637,True,0.2,1.3678270030728153e-05,True,0.7,1,group,False,,0.009741764471834754,1,COMPLETE
61,0.9683091787439614,0.9598067632850241,2025-05-07 01:34:20.970854,2025-05-07 01:37:08.729067,0 days 00:02:47.758213,lamp,False,,0.7000000000000001,0.001467237755771667,0.9,,,True,0.3,0.15000000000000002,0.00023118334677284754,9.519221142512519e-05,4.0887785389826826e-05,False,,0.0003317422639153167,True,0.7999999999999999,3,bnscale,True,0.25,6.520287371841755e-05,1,COMPLETE
62,0.971304347826087,0.9673429951690821,2025-05-07 01:37:08.750303,2025-05-07 01:40:38.968135,0 days 00:03:30.217832,group,False,0.2,0.7000000000000001,1.5189790082326101e-05,0.995,batch,True,True,0.3,0.2,0.0001888461025439214,0.0074151932102604875,1.946198872082728e-05,True,0.25,0.00014519585858635857,False,0.7,2,bnscale,True,0.05,0.0012263979287569996,1,COMPLETE
63,0.9449758454106281,0.877487922705314,2025-05-07 01:40:38.989412,2025-05-07 01:43:13.707496,0 days 00:02:34.718084,fpgm,False,,0.9,0.005406094795314636,0.9,,,False,0.05,,0.02036526407563806,1.6692992520639347e-05,8.463764502690421e-05,False,,0.0006689776511071559,True,0.7999999999999999,1,base,True,0.05,0.014971076552418217,1,COMPLETE
64,0.9588405797101448,0.965072463768116,2025-05-07 01:43:13.729851,2025-05-07 01:45:59.072604,0 days 00:02:45.342753,group,False,,0.9,1.5189790082326101e-05,0.995,,,True,0.3,0.2,0.0001888461025439214,1.6692992520639347e-05,1.0644410542380148e-05,True,0.35000000000000003,0.00014519585858635857,True,0.7,2,base,False,,0.003125424177205624,1,COMPLETE
65,0.9686956521739131,0.9664734299516908,2025-05-07 01:45:59.095571,2025-05-07 01:49:25.672176,0 days 00:03:26.576605,group,True,0.55,0.2,7.804223973927395e-05,0.8,layer,True,True,0.25,0.45,2.0781153511135664e-05,0.0013101380971520954,0.00022527384875332027,True,0.0,1.2886595523719393e-05,False,0.7,1,bnscale,True,0.15000000000000002,0.006184957737526494,1,COMPLETE
66,0.9716908212560386,0.9684541062801933,2025-05-07 01:49:25.699090,2025-05-07 01:52:30.682284,0 days 00:03:04.983194,group,False,0.75,0.6,0.009550465812958873,0.995,layer,False,False,0.2,,0.0001888461025439214,0.0074151932102604875,2.1491288092650384e-05,True,0.05,0.00014519585858635857,False,0.7,3,base,True,0.1,0.0025317554059118732,1,COMPLETE
67,0.9703864734299517,0.9655072463768116,2025-05-07 01:52:30.704866,2025-05-07 01:56:11.407525,0 days 00:03:40.702659,lamp,False,0.55,0.7000000000000001,0.00035943972699574976,0.9,layer,True,False,0.3,,2.1261216790936157e-05,0.0001067186118324978,0.002536817006064489,True,0.25,0.07897961051903894,False,0.7,3,bnscale,True,0.1,0.0025317554059118732,1,COMPLETE
