number,value,datetime_start,datetime_complete,duration,params_reset,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
109,0.9117896522476675,2025-05-19 01:37:08.167267,2025-05-19 01:37:49.450954,0 days 00:00:41.283687,False,COMPLETE,0.6,0.9,0.9,0.0009449876362829324,4.411665543021017e-05,0.30000000000000004,0.15,True,150.0,0.0
59,0.910214467466376,2025-05-19 00:59:32.578184,2025-05-19 01:00:27.341548,0 days 00:00:54.763364,True,COMPLETE,0.5,0.9,0.9,0.001062086752205207,1.1463153733164655e-05,0.5,0.1,True,150.0,0.0
28,0.9100932994062765,2025-05-19 00:36:32.568068,2025-05-19 00:37:24.660896,0 days 00:00:52.092828,False,COMPLETE,0.6,0.99,0.99,0.00015617690540928664,0.00123571373607589,0.5,0.1,True,30.0,0.1
52,0.9096086271658791,2025-05-19 00:54:49.302313,2025-05-19 00:55:27.337005,0 days 00:00:38.034692,False,COMPLETE,0.6,0.995,0.995,0.000761766015044791,1.2910948099602725e-05,0.6,0.15,False,,0.1
110,0.9094874591057797,2025-05-19 01:37:49.489789,2025-05-19 01:38:28.100433,0 days 00:00:38.610644,False,COMPLETE,0.6,0.99,0.99,0.005725068786411264,1.7162295945489888e-05,0.7000000000000001,0.15,True,120.0,0.0
107,0.9092451229855811,2025-05-19 01:35:34.385573,2025-05-19 01:36:17.925708,0 days 00:00:43.540135,True,COMPLETE,0.6,0.99,0.99,0.0007283930314751892,5.608470748951461e-05,0.7000000000000001,0.15,True,150.0,0.0
87,0.9085181146249849,2025-05-19 01:20:51.209154,2025-05-19 01:21:25.032716,0 days 00:00:33.823562,False,COMPLETE,0.6,0.995,0.995,0.0007894452682903404,7.262051930750668e-05,0.7000000000000001,0.05,False,,0.0
23,0.9080334423845874,2025-05-19 00:32:49.396812,2025-05-19 00:33:26.126784,0 days 00:00:36.729972,False,COMPLETE,0.6,0.995,0.995,0.0012086741287655784,3.203724756797975e-05,0.9,0.0,True,60.0,0.15000000000000002
58,0.9076699382042893,2025-05-19 00:58:55.492894,2025-05-19 00:59:32.536283,0 days 00:00:37.043389,False,COMPLETE,0.6,0.995,0.995,0.0008712960155422987,2.659693604868347e-05,0.6,0.1,False,,0.0
48,0.90754877014419,2025-05-19 00:52:08.204437,2025-05-19 00:53:00.159880,0 days 00:00:51.955443,False,COMPLETE,0.6,0.8,0.8,0.00013451739230894004,0.0005604846384664117,0.4,0.0,True,120.0,0.15000000000000002
47,0.9073064340239912,2025-05-19 00:51:15.198625,2025-05-19 00:52:08.162045,0 days 00:00:52.963420,False,COMPLETE,0.5,0.995,0.995,0.00019704759722804938,4.4574820739921315e-05,0.9,0.0,True,150.0,0.1
80,0.9073064340239912,2025-05-19 01:14:52.076253,2025-05-19 01:15:41.440278,0 days 00:00:49.364025,False,COMPLETE,0.7,0.8,0.8,0.0004735634099736606,1.3989046675666681e-05,0.4,0.1,True,150.0,0.0
53,0.9068217617835939,2025-05-19 00:55:27.376481,2025-05-19 00:56:02.829269,0 days 00:00:35.452788,False,COMPLETE,0.6,0.995,0.995,0.0005513604102824485,0.00012586760424668504,0.7000000000000001,0.1,False,,0.15000000000000002
14,0.9067005937234945,2025-05-19 00:27:52.726902,2025-05-19 00:28:28.943867,0 days 00:00:36.216965,False,COMPLETE,0.6,0.995,0.995,0.0027335238889547734,9.095804987655852e-05,0.6,0.0,True,30.0,0.25
11,0.9067005937234945,2025-05-19 00:25:24.350015,2025-05-19 00:26:14.881197,0 days 00:00:50.531182,False,COMPLETE,0.6,0.995,0.995,0.008094147159822427,1.6435480175202044e-05,0.6,0.0,True,30.0,0.3
17,0.9050042408821035,2025-05-19 00:29:19.111249,2025-05-19 00:29:54.853800,0 days 00:00:35.742551,False,COMPLETE,0.6,0.8,0.8,0.0038141215376709995,7.342385632415116e-05,0.5,0.05,True,150.0,0.25
64,0.9040348964013085,2025-05-19 01:02:47.293086,2025-05-19 01:03:25.689261,0 days 00:00:38.396175,False,COMPLETE,0.6,0.995,0.995,0.0033680147709387763,8.014968834898661e-05,0.7000000000000001,0.0,True,150.0,0.2
15,0.9037925602811098,2025-05-19 00:28:28.985234,2025-05-19 00:29:04.262700,0 days 00:00:35.277466,False,COMPLETE,0.6,0.995,0.995,0.002286170151531417,0.0001429531225051426,0.5,0.0,True,60.0,0.25
12,0.9030655519205136,2025-05-19 00:26:14.924908,2025-05-19 00:27:05.520146,0 days 00:00:50.595238,False,COMPLETE,0.6,0.995,0.995,0.009679839239097909,1.0236825712898021e-05,0.6,0.0,True,30.0,0.3
10,0.9019750393796194,2025-05-19 00:24:32.723859,2025-05-19 00:25:24.311517,0 days 00:00:51.587658,False,COMPLETE,0.6,0.995,0.995,0.009966797681957826,1.1130119437593867e-05,0.6,0.0,True,30.0,0.3
3,0.9018538713195201,2025-05-19 00:20:49.116146,2025-05-19 00:21:42.049083,0 days 00:00:52.932937,False,COMPLETE,0.7,0.995,0.995,0.0005146527226761275,4.682956983141484e-05,0.9,0.05,True,60.0,0.2
