number,value,datetime_start,datetime_complete,duration,params_reset,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
75,0.8053702753548828,2025-05-19 03:53:13.034388,2025-05-19 03:53:54.410227,0 days 00:00:41.375839,True,COMPLETE,0.5,0.8,0.8,0.0035174809082058854,0.00010897172489680323,0.7000000000000001,0.0,False,,0.25
34,0.8053132660623682,2025-05-19 03:25:02.459229,2025-05-19 03:25:46.935840,0 days 00:00:44.476611,True,COMPLETE,0.5,0.9,0.9,0.0010807026138559075,0.000683146879539081,0.7000000000000001,0.05,False,,0.25
8,0.8053132660623682,2025-05-19 03:09:13.611528,2025-05-19 03:09:57.528628,0 days 00:00:43.917100,True,COMPLETE,0.5,0.9,0.9,0.0002226896955708008,0.0013535366216556495,0.8,0.05,False,,0.2
62,0.8052562567698535,2025-05-19 03:44:11.527265,2025-05-19 03:44:53.122937,0 days 00:00:41.595672,True,COMPLETE,0.5,0.995,0.995,0.0009010622610511866,0.001554602743893246,0.8,0.05,False,,0.25
71,0.8051992474773387,2025-05-19 03:50:22.337489,2025-05-19 03:51:03.659289,0 days 00:00:41.321800,True,COMPLETE,0.5,0.8,0.8,0.003480909268019331,2.4424761808197256e-05,0.7000000000000001,0.0,False,,0.25
39,0.8046291545521921,2025-05-19 03:28:28.025487,2025-05-19 03:29:14.807104,0 days 00:00:46.781617,False,COMPLETE,0.5,0.995,0.995,0.00023249848249987256,0.0018230678286141554,0.7000000000000001,0.05,False,,0.25
48,0.8045721452596774,2025-05-19 03:35:03.594624,2025-05-19 03:35:46.923354,0 days 00:00:43.328730,False,COMPLETE,0.5,0.995,0.995,0.0005231898580135708,0.002682484689052917,0.9,0.0,False,,0.3
51,0.8041730802120745,2025-05-19 03:36:57.522277,2025-05-19 03:37:40.599846,0 days 00:00:43.077569,True,COMPLETE,0.5,0.995,0.995,0.0011669572385834333,0.0002446766737736614,0.6,0.05,False,,0.3
56,0.8040020523345305,2025-05-19 03:40:34.492632,2025-05-19 03:41:14.770314,0 days 00:00:40.277682,True,COMPLETE,0.5,0.995,0.995,0.0019259239693411004,0.001073938919759393,0.9,0.05,False,,0.3
52,0.8038880337495011,2025-05-19 03:37:40.639494,2025-05-19 03:38:17.456131,0 days 00:00:36.816637,True,COMPLETE,0.5,0.995,0.995,0.0015575499763256634,0.0008651164343515016,0.7000000000000001,0.05,False,,0.3
45,0.8034319594093837,2025-05-19 03:33:11.250588,2025-05-19 03:33:57.935687,0 days 00:00:46.685099,True,COMPLETE,0.5,0.995,0.995,0.00029155271663042876,0.0008909297224750381,0.7000000000000001,0.05,False,,0.3
55,0.8032039222393251,2025-05-19 03:39:50.998967,2025-05-19 03:40:34.453334,0 days 00:00:43.454367,True,COMPLETE,0.5,0.995,0.995,0.00028860379158459135,0.0028274631178759613,0.6,0.05,False,,0.25
54,0.8029188757767516,2025-05-19 03:39:05.619381,2025-05-19 03:39:50.960758,0 days 00:00:45.341377,True,COMPLETE,0.5,0.995,0.995,0.000847181396734036,0.0002641031539270306,0.8,0.0,False,,0.3
22,0.8014936434638846,2025-05-19 03:17:47.534802,2025-05-19 03:18:24.445762,0 days 00:00:36.910960,True,COMPLETE,0.6,0.99,0.99,0.002657718115528863,1.293994266091513e-05,0.8,0.15,True,120.0,0.2
66,0.8013796248788553,2025-05-19 03:46:43.745227,2025-05-19 03:47:26.991769,0 days 00:00:43.246542,True,COMPLETE,0.5,0.995,0.995,0.00042061267582273014,0.0037029373557530185,0.7000000000000001,0.05,False,,0.25
12,0.8012656062938258,2025-05-19 03:11:23.490500,2025-05-19 03:12:01.394998,0 days 00:00:37.904498,True,COMPLETE,0.6,0.9,0.9,0.0026114678399755623,9.450553736027525e-05,0.9,0.15,True,90.0,0.2
28,0.8009805598312525,2025-05-19 03:21:35.169767,2025-05-19 03:22:11.073882,0 days 00:00:35.904115,True,COMPLETE,0.5,0.9,0.9,0.0005925488403021862,0.004270371236543284,0.7000000000000001,0.1,False,,0.15000000000000002
57,0.8004104669061057,2025-05-19 03:41:14.809622,2025-05-19 03:41:57.615652,0 days 00:00:42.806030,True,COMPLETE,0.5,0.995,0.995,0.0006674189025392468,0.0005748792926353275,0.5,0.05,False,,0.25
