number,values_0,values_1,datetime_start,datetime_complete,duration,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_lr,params_weight_decay,params_warmup,params_scheduler,params_T_0,params_prune_lr,params_prune_weight_decay,params_prune_step,params_prune_scheduler,params_prune_T_0,params_prune_warmup,params_pruner_type,params_imp_type,params_isomorphic
65,0.7093333333333333,0.5,2025-05-15 01:38:07.415832,2025-05-15 01:38:17.620234,0 days 00:00:10.204402,1,COMPLETE,0.5,0.0005050724984152296,0.0023440067510719985,0.15,False,,2.5577956033390267e-05,0.0001000446989992127,3,False,,0.0,bnscale,fpgm,True
50,0.7076666666666666,0.6,2025-05-15 01:35:16.906414,2025-05-15 01:35:29.143086,0 days 00:00:12.236672,1,COMPLETE,0.6,0.0002827005199049898,0.053242667924303745,0.15,True,150.0,4.151704605909151e-05,0.002465270284239849,1,False,,0.0,group,fpgm,True
41,0.7073333333333333,0.5,2025-05-15 01:33:33.837503,2025-05-15 01:33:44.609324,0 days 00:00:10.771821,0,COMPLETE,0.5,0.0002501489625114534,0.002694674437643953,0.0,True,150.0,0.002773994991296253,0.00016308960349393646,2,True,120.0,0.05,bnscale,group,True
61,0.7056666666666667,0.6,2025-05-15 01:37:22.470920,2025-05-15 01:37:32.459899,0 days 00:00:09.988979,1,COMPLETE,0.6,0.0005214312264891789,0.004888817207263208,0.0,True,90.0,4.728738747193535e-05,0.25324482253343905,3,True,30.0,0.1,group,lamp,True
53,0.7036666666666666,0.5,2025-05-15 01:35:52.182076,2025-05-15 01:36:02.351242,0 days 00:00:10.169166,1,COMPLETE,0.5,0.0002501489625114534,0.053242667924303745,0.0,True,30.0,0.002773994991296253,0.002465270284239849,2,True,120.0,0.1,bnscale,group,True
68,0.7033333333333333,0.7,2025-05-15 01:38:40.759858,2025-05-15 01:38:51.111338,0 days 00:00:10.351480,1,COMPLETE,0.7,0.0007641941163889295,0.0007652861203425122,0.15,True,30.0,0.006103959952966738,0.0006769166586025365,2,False,,0.15,group,group,True
55,0.6999999999999998,0.5,2025-05-15 01:36:12.553611,2025-05-15 01:36:24.372989,0 days 00:00:11.819378,1,COMPLETE,0.5,0.00517433781885439,0.00020983624247583414,0.15,False,,8.071360766475379e-05,0.0021401588436404865,2,True,120.0,0.15,bnscale,lamp,True
94,0.6986666666666667,0.5,2025-05-15 01:43:24.283913,2025-05-15 01:43:35.150052,0 days 00:00:10.866139,1,COMPLETE,0.5,0.0030045743886453475,7.048339000343787e-05,0.05,True,60.0,0.009196395287699131,9.765539361946143e-05,2,False,,0.15,bnscale,fpgm,False
7,0.698,0.7,2025-05-15 01:27:23.002984,2025-05-15 01:27:32.589870,0 days 00:00:09.586886,0,COMPLETE,0.7,0.0007641941163889295,0.0007652861203425122,0.15,True,120.0,4.272649303781511e-05,0.34631499730365234,3,False,,0.1,group,group,True
19,0.6966666666666667,0.7,2025-05-15 01:29:32.727699,2025-05-15 01:29:44.736124,0 days 00:00:12.008425,0,COMPLETE,0.7,0.0004725416147890371,0.0001956390999084368,0.15,False,,0.0015425031344543047,7.658959897495116e-05,1,True,90.0,0.0,bnscale,lamp,False
96,0.6943333333333334,0.7,2025-05-15 01:43:45.098859,2025-05-15 01:43:55.698938,0 days 00:00:10.600079,1,COMPLETE,0.7,0.0002501489625114534,0.002694674437643953,0.0,True,30.0,4.272649303781511e-05,0.00016308960349393646,2,False,,0.05,bnscale,group,True
1,0.693,0.6,2025-05-15 01:26:12.947581,2025-05-15 01:26:24.586779,0 days 00:00:11.639198,0,COMPLETE,0.6,7.778994495627932e-05,1.072260474721476e-05,0.0,True,90.0,0.00029283561281542614,0.11735909588080144,2,False,,0.15,bnscale,fpgm,False
62,0.6926666666666667,0.5,2025-05-15 01:37:32.479124,2025-05-15 01:37:45.049137,0 days 00:00:12.570013,1,COMPLETE,0.5,0.0002501489625114534,0.0001956390999084368,0.15,False,,0.0015425031344543047,7.658959897495116e-05,1,True,60.0,0.0,bnscale,lamp,True
63,0.6926666666666667,0.6,2025-05-15 01:37:45.071701,2025-05-15 01:37:57.566727,0 days 00:00:12.495026,1,COMPLETE,0.6,7.778994495627932e-05,1.072260474721476e-05,0.0,True,90.0,0.00029283561281542614,0.11735909588080144,1,True,150.0,0.1,bnscale,fpgm,False
72,0.6923333333333334,0.6,2025-05-15 01:39:22.478010,2025-05-15 01:39:34.934663,0 days 00:00:12.456653,1,COMPLETE,0.6,0.0030045743886453475,1.6072938258986436e-05,0.0,True,30.0,0.007461572579822934,0.00046063664558179245,1,False,,0.15,bnscale,fpgm,False
92,0.6920000000000001,0.6,2025-05-15 01:43:01.786451,2025-05-15 01:43:11.653703,0 days 00:00:09.867252,1,COMPLETE,0.6,0.0030045743886453475,1.6072938258986436e-05,0.0,False,,1.496745755232684e-05,9.765539361946143e-05,3,True,30.0,0.15,bnscale,fpgm,False
46,0.6913333333333332,0.6,2025-05-15 01:34:32.212211,2025-05-15 01:34:42.985983,0 days 00:00:10.773772,0,COMPLETE,0.6,0.0001604311003370206,0.00020983624247583414,0.15,False,,8.071360766475379e-05,0.0021401588436404865,2,False,,0.05,bnscale,fpgm,True
34,0.6913333333333332,0.5,2025-05-15 01:32:14.383149,2025-05-15 01:32:24.545627,0 days 00:00:10.162478,0,COMPLETE,0.5,0.0030045743886453475,1.6072938258986436e-05,0.0,True,30.0,4.550577240820912e-05,9.765539361946143e-05,3,True,150.0,0.15,bnscale,fpgm,False
88,0.6906666666666667,0.5,2025-05-15 01:42:20.522206,2025-05-15 01:42:30.618326,0 days 00:00:10.096120,1,COMPLETE,0.5,0.006471449109421206,5.2062229588288475e-05,0.15,True,150.0,8.110316444451176e-05,0.34631499730365234,3,True,30.0,0.15,group,fpgm,False
89,0.6903333333333334,0.6,2025-05-15 01:42:30.637707,2025-05-15 01:42:40.585587,0 days 00:00:09.947880,1,COMPLETE,0.6,0.00018006308489967271,0.00020983624247583414,0.15,False,,8.071360766475379e-05,0.0640215241864158,3,True,30.0,0.05,bnscale,group,True
0,0.6900000000000001,0.6,2025-05-15 01:25:59.748105,2025-05-15 01:26:12.918894,0 days 00:00:13.170789,0,COMPLETE,0.6,0.0002827005199049898,0.00019766374877190908,0.15,False,,4.151704605909151e-05,0.003719673253814252,1,True,120.0,0.0,bnscale,fpgm,True
73,0.6890000000000001,0.5,2025-05-15 01:39:34.957168,2025-05-15 01:39:47.612892,0 days 00:00:12.655724,1,COMPLETE,0.5,0.0001604311003370206,0.00020983624247583414,0.15,False,,8.071360766475379e-05,0.000917557004700582,1,True,120.0,0.1,bnscale,fpgm,True
38,0.6883333333333334,0.6,2025-05-15 01:32:57.806166,2025-05-15 01:33:10.044692,0 days 00:00:12.238526,0,COMPLETE,0.6,0.0006629205506518558,3.5901701295010854e-05,0.15,True,150.0,1.496745755232684e-05,0.0005302613110154322,1,True,60.0,0.15,group,group,False
12,0.6883333333333334,0.5,2025-05-15 01:28:13.895488,2025-05-15 01:28:26.305000,0 days 00:00:12.409512,0,COMPLETE,0.5,0.00035990557492742136,0.00012641697656242285,0.05,True,90.0,0.001354788353248279,0.07135269232652501,1,True,90.0,0.05,group,fpgm,True
83,0.6883333333333334,0.7,2025-05-15 01:41:27.167097,2025-05-15 01:41:37.274374,0 days 00:00:10.107277,1,COMPLETE,0.7,0.0007641941163889295,0.00011554934478574408,0.15,True,150.0,0.001788544603917941,0.34631499730365234,3,True,90.0,0.05,group,fpgm,True
29,0.6873333333333335,0.5,2025-05-15 01:31:21.567217,2025-05-15 01:31:34.196425,0 days 00:00:12.629208,0,COMPLETE,0.5,4.574277059663675e-05,1.7731502313196707e-05,0.1,False,,2.1045062608645352e-05,0.02036053142805372,1,True,120.0,0.1,bnscale,fpgm,False
10,0.6869999999999999,0.5,2025-05-15 01:27:52.085148,2025-05-15 01:28:01.879227,0 days 00:00:09.794079,0,COMPLETE,0.5,0.006471449109421206,5.2062229588288475e-05,0.0,True,60.0,8.110316444451176e-05,0.7792601480536387,3,True,120.0,0.15,group,fpgm,False
