number,values_0,values_1,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
6,0.7280000000000001,0.7,2025-05-17 01:39:24.310714,2025-05-17 01:39:48.075348,0 days 00:00:23.764634,cwd,False,0.5,0,COMPLETE,0.7,0.995,0.995,0.00019277170028736304,0.12117993879661465,3.0,2.0,0.15,False,,0.25
79,0.723,0.5,2025-05-17 02:06:47.156135,2025-05-17 02:07:09.397031,0 days 00:00:22.240896,cwd,True,3.0,1,COMPLETE,0.5,0.995,0.995,2.55863573247239e-05,0.01656380437993137,1.25,1.0,0.05,False,,0.0
107,0.7223333333333333,0.5,2025-05-17 02:17:16.490794,2025-05-17 02:17:41.426073,0 days 00:00:24.935279,cwd,True,0.5,2,COMPLETE,0.5,0.995,0.995,2.55863573247239e-05,0.01656380437993137,1.25,0.5,0.05,False,,0.0
53,0.7216666666666667,0.5,2025-05-17 01:56:57.295566,2025-05-17 01:57:18.809437,0 days 00:00:21.513871,mse,True,,1,COMPLETE,0.5,0.9,0.9,0.003173488314516945,0.12744476679791047,4.0,0.75,0.05,True,120.0,0.1
19,0.7206666666666667,0.7,2025-05-17 01:44:15.507103,2025-05-17 01:44:37.762108,0 days 00:00:22.255005,mse,True,,0,COMPLETE,0.7,0.9,0.9,6.524046930525047e-05,0.07270163072496912,3.0,1.5,0.0,True,150.0,0.3
113,0.7103333333333334,0.7,2025-05-17 02:19:35.244729,2025-05-17 02:19:56.777131,0 days 00:00:21.532402,mse,True,,2,COMPLETE,0.7,0.995,0.995,0.0001234970397806322,0.07182443066621909,1.25,1.0,0.0,False,,0.15000000000000002
72,0.6823333333333332,0.6,2025-05-17 02:04:07.866368,2025-05-17 02:04:31.263005,0 days 00:00:23.396637,cwd,False,0.5,1,COMPLETE,0.6,0.9,0.9,1.7798335644741135e-05,0.2226151679419517,1.75,4.0,0.0,False,,0.25
117,0.6823333333333332,0.6,2025-05-17 02:21:04.755328,2025-05-17 02:21:28.006510,0 days 00:00:23.251182,cwd,False,0.5,2,COMPLETE,0.6,0.9,0.9,1.7798335644741135e-05,0.2226151679419517,1.75,4.0,0.0,False,,0.25
74,0.6616666666666667,0.5,2025-05-17 02:04:54.437057,2025-05-17 02:05:15.841606,0 days 00:00:21.404549,mse,False,,1,COMPLETE,0.5,0.9,0.9,3.144248119601233e-05,0.0023186481715956526,3.25,2.75,0.1,True,120.0,0.3
108,0.6523333333333333,0.7,2025-05-17 02:17:41.449145,2025-05-17 02:18:04.850931,0 days 00:00:23.401786,cwd,True,0.5,2,COMPLETE,0.7,0.995,0.995,4.5076419410644e-05,0.0008644795869723265,0.5,1.0,0.1,True,150.0,0.15000000000000002
57,0.626,0.7,2025-05-17 01:58:27.801787,2025-05-17 01:58:51.379409,0 days 00:00:23.577622,cwd,True,0.25,1,COMPLETE,0.7,0.995,0.995,0.000372659116662715,0.13602591146040863,2.75,3.0,0.0,False,,0.25
110,0.6253333333333333,0.5,2025-05-17 02:18:26.739142,2025-05-17 02:18:48.143386,0 days 00:00:21.404244,mse,True,,2,COMPLETE,0.5,0.99,0.99,0.0006987205801292725,0.30699265233400125,2.0,3.75,0.1,True,150.0,0.05
27,0.623,0.5,2025-05-17 01:47:11.295787,2025-05-17 01:47:32.908846,0 days 00:00:21.613059,mse,True,,0,COMPLETE,0.5,0.99,0.99,0.0006987205801292725,0.30699265233400125,2.0,3.75,0.1,True,150.0,0.05
