number,values_0,values_1,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
12,0.7393333333333333,0.7,2025-05-17 03:21:44.654503,2025-05-17 03:22:06.537674,0 days 00:00:21.883171,cwd,True,1.5,0,COMPLETE,0.7,0.8,0.8,0.0007097127825358083,0.07893649843035486,1.0,1.5,0.05,True,90.0,0.05
76,0.7386666666666667,0.7,2025-05-17 03:44:07.760929,2025-05-17 03:44:28.978928,0 days 00:00:21.217999,mse,True,,1,COMPLETE,0.7,0.99,0.99,4.0758479505313946e-05,2.9910482550751737e-05,3.5,1.5,0.05,True,30.0,0.05
88,0.7386666666666667,0.7,2025-05-17 03:48:20.925996,2025-05-17 03:48:42.843157,0 days 00:00:21.917161,cwd,False,4.75,1,COMPLETE,0.7,0.99,0.99,0.001349365827950352,2.4385777939077327e-05,2.0,0.25,0.05,True,150.0,0.25
106,0.7386666666666667,0.7,2025-05-17 03:54:45.435711,2025-05-17 03:55:06.523912,0 days 00:00:21.088201,cwd,True,2.25,2,COMPLETE,0.7,0.9,0.9,5.137384045072505e-05,2.5769118221424688e-05,4.75,2.75,0.1,True,150.0,0.0
33,0.7383333333333333,0.6,2025-05-17 03:29:08.386927,2025-05-17 03:29:28.993731,0 days 00:00:20.606804,mse,True,,0,COMPLETE,0.6,0.8,0.8,0.002809185106237352,0.0010329413267922668,1.75,1.5,0.05,False,,0.1
89,0.7373333333333333,0.6,2025-05-17 03:48:42.867393,2025-05-17 03:49:03.431073,0 days 00:00:20.563680,mse,True,,1,COMPLETE,0.6,0.9,0.9,0.0004989112729463151,0.07549070312530506,0.5,3.75,0.1,True,30.0,0.3
47,0.737,0.5,2025-05-17 03:34:00.192640,2025-05-17 03:34:20.618581,0 days 00:00:20.425941,mse,False,,0,COMPLETE,0.5,0.8,0.8,0.0003846251925041963,0.3219745990163836,2.25,4.75,0.05,True,60.0,0.2
18,0.7366666666666667,0.7,2025-05-17 03:23:49.326653,2025-05-17 03:24:11.183139,0 days 00:00:21.856486,cwd,True,3.5,0,COMPLETE,0.7,0.99,0.99,3.553745241226197e-05,0.00021028886161283006,4.5,1.0,0.15,False,,0.3
1,0.7366666666666667,0.7,2025-05-17 03:17:27.741761,2025-05-17 03:17:59.800180,0 days 00:00:32.058419,mse,False,,0,COMPLETE,0.7,0.8,0.8,4.0758479505313946e-05,0.010750327331131565,3.5,1.5,0.15,True,60.0,0.05
79,0.7363333333333334,0.7,2025-05-17 03:45:12.134207,2025-05-17 03:45:32.674022,0 days 00:00:20.539815,mse,True,,1,COMPLETE,0.7,0.8,0.8,3.553745241226197e-05,0.006071318477180831,4.5,1.0,0.15,False,,0.0
