number,value,datetime_start,datetime_complete,duration,params_kd_dropout,params_kd_lamb,params_kd_lr,params_kd_momentum,params_kd_norm,params_kd_residual,params_kd_scheduler,params_kd_smoothing,params_kd_warnup,params_kd_weight_decay,params_prune_mlp,params_prune_rate,state
65,,13:21.7,13:27.9,0 days 00:00:06.147976,0.35,0.7,0.00078024,0.8,batch,FALSE,FALSE,0,,0.000126854,FALSE,0.7,FAIL
66,,13:28.0,13:34.2,0 days 00:00:06.210355,0.35,0.7,0.000526242,0.8,batch,FALSE,FALSE,0,,1.03E-05,FALSE,0.7,FAIL
67,,13:34.4,13:40.2,0 days 00:00:05.891168,0.35,0.7,0.000626575,0.8,batch,TRUE,FALSE,0,,8.28E-05,FALSE,0.7,FAIL
68,,13:40.4,13:46.5,0 days 00:00:06.124574,0.3,0.7,0.000550879,0.8,batch,FALSE,FALSE,0,,0.000122632,FALSE,0.7,FAIL
69,,13:46.6,13:53.2,0 days 00:00:06.558726,0.35,0.7,0.00059932,0.8,batch,TRUE,FALSE,0,,0.000168435,FALSE,0.7,FAIL
70,,13:53.3,14:01.3,0 days 00:00:07.940101,0.35,0.7,0.000629273,0.8,,TRUE,FALSE,0,,0.000125432,FALSE,0.7,FAIL
71,,14:01.4,14:09.1,0 days 00:00:07.716494,0.35,0.7,0.000579911,0.8,batch,TRUE,FALSE,0,,1.01E-05,FALSE,0.7,FAIL
72,,14:09.3,14:15.8,0 days 00:00:06.518620,0.35,0.7,0.000599721,0.8,,FALSE,FALSE,0,,1.20E-05,FALSE,0.7,FAIL
73,,14:15.9,14:22.9,0 days 00:00:06.987199,0.35,0.7,0.000510781,0.8,batch,TRUE,FALSE,0,,0.000131184,FALSE,0.7,FAIL
74,,14:23.0,14:29.6,0 days 00:00:06.552002,0.35,0.7,0.00062427,0.8,,FALSE,FALSE,0,,0.000142546,FALSE,0.7,FAIL
75,,14:29.7,14:35.2,0 days 00:00:05.431975,0.35,0.7,0.000564435,0.8,,TRUE,FALSE,0,,0.000125979,FALSE,0.7,FAIL
76,,14:35.3,14:41.3,0 days 00:00:06.008790,0.35,0.7,0.000510986,0.8,,FALSE,FALSE,0,,1.08E-05,FALSE,0.7,FAIL
77,,14:41.5,14:47.5,0 days 00:00:06.004095,0.35,0.7,0.000622946,0.8,,TRUE,FALSE,0,,1.07E-05,FALSE,0.7,FAIL
78,,14:47.6,14:53.4,0 days 00:00:05.781793,0.35,0.7,0.000616414,0.8,batch,TRUE,FALSE,0,,0.00014023,FALSE,0.7,FAIL
79,,14:53.5,14:59.4,0 days 00:00:05.870565,0.3,0.7,0.000635338,0.8,,FALSE,FALSE,0,,0.000150463,FALSE,0.7,FAIL
80,,14:59.5,15:05.5,0 days 00:00:05.963635,0.35,0.7,0.000607898,0.8,batch,FALSE,FALSE,0,,0.000112261,FALSE,0.7,FAIL
81,,15:05.6,15:11.5,0 days 00:00:05.829483,0.35,0.7,0.000685576,0.8,,FALSE,FALSE,0,,0.000107438,FALSE,0.7,FAIL
82,,15:11.6,15:17.4,0 days 00:00:05.824425,0.35,0.7,0.000465668,0.8,batch,FALSE,FALSE,0,,1.20E-05,FALSE,0.7,FAIL
83,,15:17.6,15:22.5,0 days 00:00:04.921949,0.25,0.7,0.000623228,0.8,batch,TRUE,FALSE,0,,1.24E-05,FALSE,0.7,FAIL
84,,15:22.6,15:28.8,0 days 00:00:06.182546,0.3,0.7,0.000513258,0.8,,TRUE,FALSE,0,,9.70E-05,FALSE,0.7,FAIL
85,,15:29.3,15:35.4,0 days 00:00:06.049378,0.35,0.7,0.000628832,0.8,batch,TRUE,FALSE,0,,1.12E-05,FALSE,0.7,FAIL
86,,15:35.5,15:41.4,0 days 00:00:05.934527,0.35,0.8,0.000432458,0.8,batch,FALSE,FALSE,0,,9.86E-05,FALSE,0.7,FAIL
87,,15:41.6,15:47.3,0 days 00:00:05.678514,0.35,0.7,0.000524772,0.8,batch,FALSE,FALSE,0.2,,8.56E-05,FALSE,0.7,FAIL
88,,15:47.4,15:53.4,0 days 00:00:06.012295,0.35,0.7,0.000572466,0.8,batch,FALSE,FALSE,0,,1.06E-05,FALSE,0.7,FAIL
89,,15:53.6,15:59.4,0 days 00:00:05.864924,0.35,0.7,0.000822496,0.8,batch,FALSE,FALSE,0,,0.000140879,FALSE,0.7,FAIL
90,,15:59.6,16:05.8,0 days 00:00:06.218864,0.35,0.8,0.0007638,0.8,,FALSE,FALSE,0,,0.000123513,FALSE,0.7,FAIL
91,,16:06.0,16:12.2,0 days 00:00:06.242130,0.35,0.7,0.00065867,0.8,batch,FALSE,FALSE,0,,1.45E-05,FALSE,0.7,FAIL
92,,16:12.4,16:18.4,0 days 00:00:06.076878,0.35,0.7,0.000570756,0.8,,TRUE,FALSE,0,,0.000186381,FALSE,0.7,FAIL
93,,16:18.6,16:24.8,0 days 00:00:06.194386,0.35,0.7,0.000705047,0.8,,FALSE,FALSE,0,,0.000121749,FALSE,0.7,FAIL
94,,16:24.9,16:31.0,0 days 00:00:06.105366,0.35,0.7,0.000563066,0.8,batch,FALSE,FALSE,0,,1.08E-05,FALSE,0.7,FAIL
95,,16:31.2,16:37.3,0 days 00:00:06.080506,0.35,0.7,0.000711225,0.8,,TRUE,FALSE,0,,1.10E-05,FALSE,0.7,FAIL
96,,16:37.8,16:44.0,0 days 00:00:06.188941,0.35,0.7,0.000741378,0.8,,TRUE,FALSE,0,,0.000151571,FALSE,0.7,FAIL
97,,16:44.2,16:50.3,0 days 00:00:06.073226,0.35,0.7,0.000682386,0.8,batch,TRUE,FALSE,0,,1.02E-05,FALSE,0.7,FAIL
98,,16:50.4,16:56.7,0 days 00:00:06.291266,0.35,0.7,0.000450666,0.8,,FALSE,FALSE,0,,9.57E-05,FALSE,0.7,FAIL
99,,16:56.9,17:03.0,0 days 00:00:06.145778,0.35,0.7,0.000929783,0.8,batch,FALSE,FALSE,0,,0.000122249,FALSE,0.7,FAIL
100,,17:03.2,17:09.5,0 days 00:00:06.274666,0.35,0.7,0.000734057,0.8,batch,FALSE,FALSE,0,,8.73E-05,FALSE,0.7,FAIL
101,,17:09.6,17:15.8,0 days 00:00:06.210832,0.3,0.7,0.000523811,0.8,batch,FALSE,FALSE,0,,1.15E-05,FALSE,0.7,FAIL
102,,17:16.0,17:22.2,0 days 00:00:06.213895,0.35,0.7,0.000743129,0.8,,TRUE,FALSE,0,,9.16E-05,FALSE,0.7,FAIL
103,,17:22.4,17:28.7,0 days 00:00:06.285479,0.35,0.8,0.000481562,0.8,batch,FALSE,FALSE,0,,0.000156468,FALSE,0.7,FAIL
104,,17:28.8,17:35.4,0 days 00:00:06.541534,0.35,0.7,0.000464529,0.8,,FALSE,FALSE,0,,9.69E-05,FALSE,0.7,FAIL
105,,17:35.5,17:41.6,0 days 00:00:06.086126,0.35,0.7,0.000538432,0.8,,TRUE,FALSE,0,,0.000129339,FALSE,0.7,FAIL
106,,17:41.8,17:48.0,0 days 00:00:06.199463,0.35,0.7,0.000564776,0.8,,TRUE,FALSE,0,,1.25E-05,FALSE,0.7,FAIL
107,,17:48.2,17:55.0,0 days 00:00:06.778292,0.35,0.7,0.000714512,0.8,,TRUE,FALSE,0,,0.000103131,FALSE,0.7,FAIL
108,,17:55.1,18:01.3,0 days 00:00:06.176241,0.35,0.7,0.000684921,0.8,,TRUE,FALSE,0,,0.000115945,FALSE,0.7,FAIL
109,,18:01.5,18:07.6,0 days 00:00:06.092765,0.35,0.7,0.000731067,0.8,,FALSE,FALSE,0,,0.000131985,FALSE,0.7,FAIL
110,,18:07.8,18:13.9,0 days 00:00:06.125730,0.35,0.7,0.000665282,0.8,batch,TRUE,FALSE,0,,1.12E-05,FALSE,0.7,FAIL
111,,18:14.1,18:20.6,0 days 00:00:06.522921,0.35,0.7,0.000606296,0.8,,FALSE,FALSE,0,,9.83E-05,FALSE,0.7,FAIL
112,,18:20.8,18:27.4,0 days 00:00:06.636515,0.35,0.7,0.000440504,0.8,,TRUE,FALSE,0,,1.03E-05,FALSE,0.7,FAIL
113,,18:27.6,18:33.7,0 days 00:00:06.148265,0.35,0.7,0.000714498,0.8,,TRUE,FALSE,0,,9.00E-05,FALSE,0.7,FAIL
114,,18:33.9,18:40.1,0 days 00:00:06.137258,0.35,0.7,0.000577556,0.8,batch,TRUE,FALSE,0,,0.000143653,FALSE,0.7,FAIL
115,,18:40.3,18:46.6,0 days 00:00:06.348430,0.35,0.7,0.000658925,0.8,,FALSE,FALSE,0,,1.13E-05,FALSE,0.7,FAIL
116,,18:46.8,18:52.5,0 days 00:00:05.675473,0.35,0.7,0.000539601,0.8,,FALSE,FALSE,0,,0.000120312,FALSE,0.7,FAIL
117,,18:52.7,18:59.9,0 days 00:00:07.257117,0.35,0.7,0.000599796,0.8,batch,TRUE,FALSE,0,,0.000105202,FALSE,0.7,FAIL
118,,19:00.1,19:06.7,0 days 00:00:06.553814,0.35,0.7,0.000647723,0.8,batch,FALSE,FALSE,0,,0.000110822,FALSE,0.7,FAIL
119,,19:07.3,19:13.7,0 days 00:00:06.376578,0.35,0.7,0.000828689,0.8,batch,TRUE,FALSE,0,,1.10E-05,FALSE,0.7,FAIL
120,,19:13.9,19:20.2,0 days 00:00:06.274029,0.35,0.7,0.000729113,0.8,,FALSE,FALSE,0,,1.23E-05,FALSE,0.7,FAIL
121,,19:20.4,19:26.7,0 days 00:00:06.292373,0.35,0.7,0.000514856,0.8,batch,FALSE,FALSE,0,,0.000118344,FALSE,0.7,FAIL
122,,19:26.9,19:33.1,0 days 00:00:06.194640,0.35,0.7,0.000675414,0.8,batch,FALSE,FALSE,0,,0.000180389,FALSE,0.7,FAIL
123,,19:33.3,19:39.5,0 days 00:00:06.162487,0.35,0.7,0.000650185,0.8,batch,TRUE,FALSE,0,,1.12E-05,FALSE,0.7,FAIL
124,,19:39.7,19:45.8,0 days 00:00:06.026121,0.35,0.8,0.000590823,0.8,,TRUE,FALSE,0,,1.04E-05,FALSE,0.7,FAIL
125,,19:46.0,19:52.2,0 days 00:00:06.180456,0.35,0.7,0.000466302,0.8,batch,TRUE,FALSE,0,,0.000116468,FALSE,0.7,FAIL
126,,19:52.4,19:58.3,0 days 00:00:05.878650,0.35,0.7,0.000623405,0.8,batch,FALSE,FALSE,0,,1.02E-05,FALSE,0.7,FAIL
127,,19:58.5,20:03.1,0 days 00:00:04.573433,0.3,0.7,0.000493871,0.8,,FALSE,FALSE,0,,0.000145629,FALSE,0.7,FAIL
