number,value,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
34,0.9057312492426997,2025-05-18 02:41:30.967939,2025-05-18 02:42:23.365185,0 days 00:00:52.397246,mse,True,,COMPLETE,0.6,0.99,0.99,0.00048249615495408603,2.6374407146499856e-05,1.5,2.25,0.05,True,30.0,0.05
21,0.9051254089422028,2025-05-18 02:29:50.595850,2025-05-18 02:30:46.971505,0 days 00:00:56.375655,cwd,True,2.75,COMPLETE,0.6,0.8,0.8,0.004200490398649596,1.0741288599200384e-05,1.5,0.0,0.1,False,,0.05
28,0.9051254089422027,2025-05-18 02:36:10.779296,2025-05-18 02:37:07.299384,0 days 00:00:56.520088,cwd,True,5.0,COMPLETE,0.6,0.995,0.995,0.0003714891134230007,2.8564046075210192e-05,4.0,1.75,0.05,False,,0.05
13,0.9043984005816067,2025-05-18 02:24:04.901870,2025-05-18 02:25:03.149841,0 days 00:00:58.247971,cwd,True,0.25,COMPLETE,0.5,0.8,0.8,0.003928063246832539,1.2515691040569222e-05,0.75,0.0,0.15,False,,0.15000000000000002
50,0.9039137283412093,2025-05-18 02:54:02.950068,2025-05-18 02:54:53.884749,0 days 00:00:50.934681,mse,False,,COMPLETE,0.7,0.99,0.99,0.000322627564587782,9.181274097819557e-05,4.25,4.25,0.0,False,,0.25
9,0.9028232158003151,2025-05-18 02:20:08.089128,2025-05-18 02:21:08.265842,0 days 00:01:00.176714,cwd,True,1.75,COMPLETE,0.5,0.8,0.8,0.0009674731821065817,8.578658236025325e-05,2.25,1.5,0.15,False,,0.2
37,0.902823215800315,2025-05-18 02:44:08.014202,2025-05-18 02:44:51.521250,0 days 00:00:43.507048,cwd,False,1.0,COMPLETE,0.6,0.8,0.8,0.001275930475771706,4.973700665458617e-05,3.5,1.75,0.05,False,,0.1
43,0.901490367139222,2025-05-18 02:48:43.134034,2025-05-18 02:49:34.092928,0 days 00:00:50.958894,mse,False,,COMPLETE,0.7,0.99,0.99,0.00027053361360718795,2.0052805243959908e-05,3.75,2.75,0.0,False,,0.1
60,0.897370653095844,2025-05-18 03:02:30.373053,2025-05-18 03:03:17.562463,0 days 00:00:47.189410,mse,False,,COMPLETE,0.7,0.9,0.9,0.005077638517472788,3.6246118680109256e-05,4.5,3.5,0.0,False,,0.25
45,0.8961589724948503,2025-05-18 02:50:25.238366,2025-05-18 02:51:16.224737,0 days 00:00:50.986371,mse,False,,COMPLETE,0.7,0.99,0.99,0.00014423277162197354,4.3911053324023704e-05,3.5,2.75,0.0,True,60.0,0.05
35,0.8954319641342542,2025-05-18 02:42:23.403532,2025-05-18 02:43:15.352086,0 days 00:00:51.948554,cwd,False,2.75,COMPLETE,0.7,0.8,0.8,0.0005839293350793441,0.00014100302346927408,3.75,3.75,0.05,False,,0.15000000000000002
12,0.8938567793529626,2025-05-18 02:23:04.313272,2025-05-18 02:24:04.864476,0 days 00:01:00.551204,cwd,True,0.25,COMPLETE,0.5,0.9,0.9,0.00019232614123587097,1.285447778740704e-05,1.0,0.5,0.15,False,,0.2
15,0.8933721071125652,2025-05-18 02:25:44.770303,2025-05-18 02:26:39.670857,0 days 00:00:54.900554,cwd,True,1.5,COMPLETE,0.6,0.8,0.8,0.003277605745235175,3.552629558127295e-05,2.75,1.25,0.1,False,,0.0
36,0.8933721071125652,2025-05-18 02:43:15.389952,2025-05-18 02:44:07.976042,0 days 00:00:52.586090,mse,True,,COMPLETE,0.6,0.99,0.99,0.0002461257557369089,0.000589133703283486,2.5,1.5,0.0,True,30.0,0.05
11,0.8899794014297832,2025-05-18 02:22:03.825953,2025-05-18 02:23:04.275460,0 days 00:01:00.449507,cwd,True,0.5,COMPLETE,0.5,0.9,0.9,0.0001704555976811571,1.362818286030559e-05,2.0,0.75,0.1,False,,0.2
8,0.8877983763479946,2025-05-18 02:19:12.378094,2025-05-18 02:20:08.049563,0 days 00:00:55.671469,mse,False,,COMPLETE,0.5,0.9,0.9,4.7273466768855324e-05,0.0002958716323020452,2.0,2.5,0.1,True,120.0,0.3
