number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,state
79,0.5966666666666667,2025-05-22 12:36:31.758615,2025-05-22 12:36:57.229938,0 days 00:00:25.471323,0.5,0.014454586503057159,COMPLETE
41,0.5966666666666667,2025-05-22 12:20:33.435701,2025-05-22 12:20:58.023115,0 days 00:00:24.587414,0.7000000000000001,0.07658614470540775,COMPLETE
75,0.5966666666666666,2025-05-22 12:34:52.630285,2025-05-22 12:35:18.326180,0 days 00:00:25.695895,0.8,8.99192031012824e-05,COMPLETE
23,0.5963333333333333,2025-05-22 12:13:07.797492,2025-05-22 12:13:30.699846,0 days 00:00:22.902354,0.9,0.07466339768425811,COMPLETE
74,0.5963333333333333,2025-05-22 12:34:26.419075,2025-05-22 12:34:52.584731,0 days 00:00:26.165656,0.85,7.237895327561561e-06,COMPLETE
53,0.596,2025-05-22 12:25:26.926554,2025-05-22 12:25:52.746646,0 days 00:00:25.820092,0.85,1.991544600232677e-05,COMPLETE
56,0.596,2025-05-22 12:26:44.088982,2025-05-22 12:27:09.532490,0 days 00:00:25.443508,0.9,4.753277120160159e-05,COMPLETE
44,0.596,2025-05-22 12:21:47.606331,2025-05-22 12:22:13.008968,0 days 00:00:25.402637,0.8,0.011179452261703485,COMPLETE
83,0.5956666666666667,2025-05-22 12:38:12.802104,2025-05-22 12:38:37.679012,0 days 00:00:24.876908,0.9,0.006629601489760946,COMPLETE
20,0.5956666666666667,2025-05-22 12:11:54.249782,2025-05-22 12:12:19.142302,0 days 00:00:24.892520,0.7000000000000001,0.009881243541806452,COMPLETE
72,0.5953333333333334,2025-05-22 12:33:35.261060,2025-05-22 12:34:01.269554,0 days 00:00:26.008494,0.8,5.0948969698224855e-05,COMPLETE
37,0.5953333333333334,2025-05-22 12:18:54.863081,2025-05-22 12:19:19.926880,0 days 00:00:25.063799,0.85,0.005436073140758435,COMPLETE
86,0.5953333333333333,2025-05-22 12:39:28.925862,2025-05-22 12:39:54.199920,0 days 00:00:25.274058,0.75,4.019248614028273e-06,COMPLETE
81,0.5946666666666666,2025-05-22 12:37:20.369433,2025-05-22 12:37:46.466002,0 days 00:00:26.096569,0.85,0.008695791420372762,COMPLETE
33,0.5946666666666666,2025-05-22 12:17:14.313376,2025-05-22 12:17:40.503847,0 days 00:00:26.190471,0.85,0.0402893612138032,COMPLETE
31,0.5943333333333333,2025-05-22 12:16:22.249188,2025-05-22 12:16:48.015287,0 days 00:00:25.766099,0.9,0.018494849124459402,COMPLETE
91,0.5943333333333333,2025-05-22 12:41:31.724074,2025-05-22 12:41:56.049419,0 days 00:00:24.325345,0.85,0.00030031288264811145,COMPLETE
67,0.594,2025-05-22 12:31:29.576374,2025-05-22 12:31:54.563280,0 days 00:00:24.986906,0.8,0.030874427309766403,COMPLETE
89,0.5933333333333333,2025-05-22 12:40:45.522318,2025-05-22 12:41:08.645158,0 days 00:00:23.122840,0.9,0.31751425548113466,COMPLETE
60,0.5933333333333333,2025-05-22 12:28:27.596249,2025-05-22 12:28:53.562905,0 days 00:00:25.966656,0.75,9.76671870239357e-06,COMPLETE
34,0.593,2025-05-22 12:17:40.542751,2025-05-22 12:18:03.633527,0 days 00:00:23.090776,0.9,0.17088025949934985,COMPLETE
80,0.5926666666666667,2025-05-22 12:36:57.271250,2025-05-22 12:37:20.329231,0 days 00:00:23.057981,0.9,0.022958875371039557,COMPLETE
71,0.5926666666666667,2025-05-22 12:33:09.169611,2025-05-22 12:33:35.222806,0 days 00:00:26.053195,0.85,0.00014922611864931736,COMPLETE
30,0.5923333333333334,2025-05-22 12:15:58.501664,2025-05-22 12:16:22.208499,0 days 00:00:23.706835,0.85,0.07070679169526922,COMPLETE
54,0.5923333333333333,2025-05-22 12:25:52.784942,2025-05-22 12:26:18.695652,0 days 00:00:25.910710,0.8,2.628818795429733e-06,COMPLETE
99,0.5923333333333333,2025-05-22 12:44:55.687055,2025-05-22 12:45:21.599270,0 days 00:00:25.912215,0.9,9.404816218782989e-05,COMPLETE
27,0.5923333333333333,2025-05-22 12:14:46.290825,2025-05-22 12:15:09.349423,0 days 00:00:23.058598,0.65,0.0008065363443531356,COMPLETE
21,0.592,2025-05-22 12:12:19.183025,2025-05-22 12:12:43.955239,0 days 00:00:24.772214,0.9,0.033542063656513445,COMPLETE
19,0.5916666666666667,2025-05-22 12:11:31.477936,2025-05-22 12:11:54.211345,0 days 00:00:22.733409,0.45000000000000007,0.3948756534310322,COMPLETE
2,0.5913333333333334,2025-05-22 12:04:12.879058,2025-05-22 12:04:37.933115,0 days 00:00:25.054057,0.6,0.0009040467383197227,COMPLETE
73,0.591,2025-05-22 12:34:01.308918,2025-05-22 12:34:26.380650,0 days 00:00:25.071732,0.9,5.649070820252674e-05,COMPLETE
8,0.5903333333333333,2025-05-22 12:06:45.346129,2025-05-22 12:07:13.245636,0 days 00:00:27.899507,0.85,2.3517686872136007e-05,COMPLETE
68,0.5903333333333333,2025-05-22 12:31:54.601862,2025-05-22 12:32:19.401695,0 days 00:00:24.799833,0.9,0.10835955773852791,COMPLETE
70,0.59,2025-05-22 12:32:44.059751,2025-05-22 12:33:09.128910,0 days 00:00:25.069159,0.85,0.0019067550484338867,COMPLETE
