number,values_0,values_1,datetime_start,datetime_complete,duration,params_imp_type,params_isomorphic,params_kd_dropout,params_kd_lamb,params_kd_lr,params_kd_momentum,params_kd_norm,params_kd_residual,params_kd_scheduler,params_kd_smoothing,params_kd_warnup,params_kd_weight_decay,params_lr,params_mpp_lr,params_mpp_scheduler,params_mpp_warnup,params_mpp_weight_decay,params_prune_mlp,params_prune_rate,params_prune_step,params_prune_type,params_scheduler,params_warnup,params_weight_decay,system_attrs_NSGAIISampler:generation,state
55,0.692947951,0.715637649,53:16.4,55:32.6,0 days 00:02:16.179500,group,FALSE,,0.7,0.0022003,0.8,,,TRUE,0,0.1,0.016383218,0.001095129,0.008452376,FALSE,,0.011153276,TRUE,0.7,2,bnscale,FALSE,,0.014677271,1,COMPLETE
61,0.686733938,0.570263953,06:15.6,08:31.7,0 days 00:02:16.034367,fpgm,TRUE,,0.4,0.006539402,0.99,,,FALSE,0.2,,0.000199058,1.41E-05,0.002368529,FALSE,,0.009992031,TRUE,0.8,1,group,TRUE,0.25,0.000285514,1,COMPLETE
47,0.685821789,0.569408814,35:15.5,37:29.1,0 days 00:02:13.514093,lamp,TRUE,,0.4,0.004065628,0.99,,,TRUE,0,0.1,0.021389408,3.05E-05,1.87E-05,FALSE,,0.000907148,TRUE,0.9,1,base,TRUE,0.15,6.76E-05,0,COMPLETE
17,0.683883473,0.80337495,28:28.6,30:45.8,0 days 00:02:17.126913,fpgm,TRUE,,0.4,1.51E-05,0.99,,,TRUE,0.15,0.1,2.33E-05,0.001510974,1.53E-05,TRUE,0.15,4.69E-05,TRUE,0.7,1,bnscale,TRUE,0.5,6.04E-05,0,COMPLETE
98,0.678866655,0.700074112,31:23.1,33:35.0,0 days 00:02:11.879694,lamp,FALSE,0.4,0.7,7.42E-05,0.8,,FALSE,TRUE,0.25,0.2,0.000813932,0.001342791,0.00329288,TRUE,0.3,0.000408048,FALSE,0.9,3,base,FALSE,,0.052104384,1,COMPLETE
49,0.678011516,0.797502993,39:59.3,42:15.0,0 days 00:02:15.713180,lamp,FALSE,,0.2,2.54E-05,0.8,,,FALSE,0,,0.022141024,0.001184272,5.24E-05,TRUE,0.35,0.804871415,TRUE,0.8,1,base,FALSE,,0.003739307,0,COMPLETE
48,0.676757311,0.252494157,37:29.1,39:59.2,0 days 00:02:30.157921,lamp,FALSE,,0.6,0.000173774,0.9,,,TRUE,0.25,0.5,0.000475307,1.43E-05,0.002198032,TRUE,0.5,0.179951768,TRUE,0.8,3,base,FALSE,,0.384465654,0,COMPLETE
10,0.672196568,0.563536857,12:23.4,14:47.2,0 days 00:02:23.776050,lamp,TRUE,,0.8,0.000108303,0.9,,,FALSE,0.3,,0.112756613,1.00E-05,1.29E-05,TRUE,0.1,3.12E-05,TRUE,0.7,3,base,TRUE,0.45,7.90E-05,0,COMPLETE
85,0.672139559,0.434980902,58:46.0,01:05.7,0 days 00:02:19.689206,fpgm,FALSE,,0.9,0.003961504,0.8,,,FALSE,0.05,,0.000424674,0.002175523,0.007886598,FALSE,,0.002912139,TRUE,0.9,2,group,FALSE,,0.773216531,1,COMPLETE
18,0.670714326,0.599566729,30:45.8,33:06.2,0 days 00:02:20.400722,fpgm,FALSE,,0.7,3.81E-05,0.99,,,TRUE,0.1,0.2,6.51E-05,9.71E-05,8.34E-05,TRUE,0.25,0.000537564,TRUE,0.8,2,bnscale,FALSE,,0.491241137,0,COMPLETE
2,0.661421812,0.748532011,54:59.9,57:00.3,0 days 00:02:00.478226,group,TRUE,0.55,0.5,0.009943981,0.9,,FALSE,TRUE,0.1,0.1,0.007923171,0.000307213,0.000521373,FALSE,,0.724720417,FALSE,0.9,2,bnscale,TRUE,0.5,1.18E-05,0,COMPLETE
40,0.657374152,0.78969272,20:04.0,22:25.3,0 days 00:02:21.342433,fpgm,TRUE,,0.8,3.21E-05,0.9,,,FALSE,0,,0.000703738,0.005640394,2.65E-05,TRUE,0.45,0.0036578,TRUE,0.9,2,group,FALSE,,6.62E-05,0,COMPLETE
75,0.657032096,0.595405051,36:27.6,38:41.8,0 days 00:02:14.196551,lamp,TRUE,0.8,0.2,0.000968391,0.99,layer,TRUE,FALSE,0.15,,0.303107372,0.004024818,0.000610471,FALSE,,0.036589652,FALSE,0.7,3,bnscale,FALSE,,0.236055583,1,COMPLETE
