number,values_0,values_1,datetime_start,datetime_complete,duration,params_imp_type,params_isomorphic,params_lr,params_mpp_lr,params_mpp_scheduler,params_mpp_warnup,params_mpp_weight_decay,params_prune_mlp,params_prune_rate,params_prune_step,params_prune_type,params_scheduler,params_warnup,params_weight_decay,system_attrs_NSGAIISampler:generation,state
83,0.564666667,0.9,42:38.4,42:55.4,0 days 00:00:16.994564,fpgm,FALSE,0.00012185,0.001423241,FALSE,,1.48E-05,TRUE,0.9,3,group,FALSE,,0.159534147,1,COMPLETE
69,0.562666667,0.5,39:07.1,39:21.6,0 days 00:00:14.481775,lamp,FALSE,2.05E-05,1.33E-05,FALSE,,3.34E-05,TRUE,0.5,1,group,TRUE,0.05,0.007104314,1,COMPLETE
82,0.540333333,0.6,42:22.8,42:38.4,0 days 00:00:15.648997,lamp,TRUE,3.73E-05,2.20E-05,FALSE,,0.855652951,FALSE,0.6,2,bnscale,TRUE,0.45,0.000645743,1,COMPLETE
87,0.540333333,0.8,43:44.4,43:59.5,0 days 00:00:15.182480,lamp,FALSE,0.000204845,0.005757042,FALSE,,0.008073154,TRUE,0.8,2,bnscale,FALSE,,0.000149352,1,COMPLETE
64,0.516666667,0.8,37:45.4,37:58.8,0 days 00:00:13.474123,fpgm,TRUE,4.25E-05,0.001167489,FALSE,,0.004218789,FALSE,0.8,1,base,FALSE,,0.002433356,1,COMPLETE
12,0.467333333,0.6,24:06.1,24:19.5,0 days 00:00:13.463851,lamp,TRUE,1.71E-05,0.002530105,TRUE,0.3,0.000247669,FALSE,0.6,1,group,TRUE,0.35,0.019345984,0,COMPLETE
5,0.463,0.5,22:14.0,22:29.8,0 days 00:00:15.764476,group,FALSE,7.85E-05,0.003713292,TRUE,0.15,0.007442959,FALSE,0.5,2,bnscale,TRUE,0.5,0.171932633,0,COMPLETE
90,0.448333333,0.8,44:28.3,44:46.3,0 days 00:00:18.002091,fpgm,TRUE,8.38E-05,0.002284648,TRUE,0.1,0.004218789,FALSE,0.8,3,base,TRUE,0.05,0.014274576,1,COMPLETE
39,0.441333333,0.5,31:10.2,31:28.1,0 days 00:00:17.853829,fpgm,FALSE,2.58E-05,1.32E-05,FALSE,,4.81E-05,TRUE,0.5,2,group,FALSE,,0.249075858,0,COMPLETE
24,0.419333333,0.8,27:14.1,27:31.3,0 days 00:00:17.193308,fpgm,FALSE,0.000761551,0.000650735,FALSE,,0.132381589,FALSE,0.8,3,bnscale,FALSE,,1.15E-05,0,COMPLETE
56,0.403,0.6,35:41.4,35:59.8,0 days 00:00:18.427304,fpgm,FALSE,1.08E-05,0.000155442,TRUE,0.15,0.008073154,TRUE,0.6,3,group,FALSE,,0.056695162,1,COMPLETE
22,0.401333333,0.6,26:38.7,26:56.8,0 days 00:00:18.102981,fpgm,TRUE,4.36E-05,2.01E-05,FALSE,,0.000665502,FALSE,0.6,3,base,TRUE,0,0.593556696,0,COMPLETE
38,0.388,0.9,30:53.3,31:10.2,0 days 00:00:16.837767,fpgm,FALSE,5.10E-05,0.000502125,TRUE,0.2,0.00952312,TRUE,0.9,3,base,TRUE,0.4,0.000751368,0,COMPLETE
45,0.351,0.9,32:46.2,33:01.2,0 days 00:00:14.968566,lamp,TRUE,3.73E-05,1.86E-05,FALSE,,0.000979285,TRUE,0.9,2,bnscale,FALSE,,0.000645743,0,COMPLETE
7,0.340333333,0.9,22:50.1,23:02.8,0 days 00:00:12.761051,group,TRUE,1.32E-05,1.54E-05,FALSE,,0.517995507,TRUE,0.9,1,group,TRUE,0,0.003333843,0,COMPLETE
50,0.318333333,0.8,34:02.3,34:17.1,0 days 00:00:14.889886,lamp,FALSE,1.08E-05,0.005757042,TRUE,0.4,0.008073154,TRUE,0.8,2,bnscale,FALSE,,0.000149352,0,COMPLETE
26,0.288666667,0.9,27:49.5,28:02.0,0 days 00:00:12.459676,lamp,FALSE,2.52E-05,0.001658746,FALSE,,4.63E-05,FALSE,0.9,1,base,TRUE,0.3,0.024915675,0,COMPLETE
78,0.287666667,0.9,41:24.3,41:36.8,0 days 00:00:12.468737,lamp,TRUE,5.10E-05,4.18E-05,TRUE,0.15,0.001036207,FALSE,0.9,1,base,TRUE,0.4,0.00083283,1,COMPLETE
8,0.231333333,0.9,23:02.9,23:19.5,0 days 00:00:16.686247,fpgm,FALSE,2.60E-05,0.001423241,FALSE,,0.033585074,TRUE,0.9,3,group,FALSE,,5.03E-05,0,COMPLETE
80,0.205333333,0.9,41:50.2,42:05.6,0 days 00:00:15.404609,lamp,FALSE,1.08E-05,0.00233008,TRUE,0.05,0.008073154,TRUE,0.9,2,bnscale,FALSE,,0.000149352,1,COMPLETE
0,,,20:46.0,,,fpgm,FALSE,0.000350517,0.004566649,FALSE,,0.000451478,FALSE,0.8,1,bnscale,TRUE,0.45,0.000298831,0,RUNNING
