number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
72,0.844,2025-05-19 16:58:54.987318,2025-05-19 16:59:13.989604,0 days 00:00:19.002286,False,2.0,COMPLETE,0.6,0.8,0.8,0.0001297095269095345,0.004237561343999216,1.7000000000000002,0.1,0.1,False,,0.3
4,0.8436666666666666,2025-05-19 16:36:01.994447,2025-05-19 16:36:19.541674,0 days 00:00:17.547227,False,4.25,COMPLETE,0.7,0.9,0.9,0.0013111172770456845,0.04125030007355962,1.6,0.25,0.05,True,90.0,0.0
109,0.8436666666666666,2025-05-19 17:11:01.696423,2025-05-19 17:11:21.517123,0 days 00:00:19.820700,False,0.5,COMPLETE,0.6,0.8,0.8,0.00014156885132670657,0.07933754818904733,1.0,0.1,0.15,True,30.0,0.3
119,0.8433333333333334,2025-05-19 17:14:35.093098,2025-05-19 17:14:55.209608,0 days 00:00:20.116510,False,4.0,COMPLETE,0.6,0.9,0.9,0.00014692113094303725,0.020674330755762114,1.8,0.1,0.05,True,90.0,0.2
117,0.8433333333333333,2025-05-19 17:14:01.843679,2025-05-19 17:14:16.510324,0 days 00:00:14.666645,False,2.75,COMPLETE,0.6,0.8,0.8,0.002362053672361414,0.04655825889336077,1.1,0.15000000000000002,0.05,False,,0.15000000000000002
71,0.8433333333333333,2025-05-19 16:58:34.038876,2025-05-19 16:58:54.947644,0 days 00:00:20.908768,False,1.75,COMPLETE,0.6,0.8,0.8,9.322648373062103e-05,0.012121065649509601,0.8500000000000001,0.1,0.1,False,,0.3
66,0.843,2025-05-19 16:56:46.663330,2025-05-19 16:57:09.263500,0 days 00:00:22.600170,False,2.0,COMPLETE,0.6,0.8,0.8,8.03348224039478e-05,0.020792373823272498,0.95,0.30000000000000004,0.05,True,120.0,0.25
123,0.843,2025-05-19 17:15:55.936216,2025-05-19 17:16:10.950364,0 days 00:00:15.014148,True,2.0,COMPLETE,0.6,0.9,0.9,0.0030315746791181155,0.0028230592885018623,0.9,0.05,0.05,True,30.0,0.25
120,0.8426666666666667,2025-05-19 17:14:55.251218,2025-05-19 17:15:15.497517,0 days 00:00:20.246299,False,2.0,COMPLETE,0.6,0.8,0.8,0.0005784142750213343,0.1340436583922437,0.75,0.15000000000000002,0.1,False,,0.3
108,0.842,2025-05-19 17:10:43.023076,2025-05-19 17:11:01.657238,0 days 00:00:18.634162,False,0.25,COMPLETE,0.6,0.9,0.9,0.00017286872166956204,0.054990487946630515,0.65,0.1,0.1,False,,0.3
48,0.842,2025-05-19 16:51:48.438329,2025-05-19 16:52:01.477030,0 days 00:00:13.038701,False,1.5,COMPLETE,0.6,0.8,0.8,0.0018722563103390224,0.11662461542398526,1.5,0.2,0.05,False,,0.3
60,0.8409999999999999,2025-05-19 16:55:01.222537,2025-05-19 16:55:17.684873,0 days 00:00:16.462336,False,1.75,COMPLETE,0.5,0.8,0.8,0.0035989434429573954,1.0063051766559867e-05,0.6,0.25,0.05,False,,0.2
114,0.8396666666666666,2025-05-19 17:12:52.340973,2025-05-19 17:13:14.695154,0 days 00:00:22.354181,False,1.0,COMPLETE,0.6,0.9,0.9,0.0001790929826550391,0.3301741630924551,0.95,0.1,0.05,True,30.0,0.3
19,0.8393333333333333,2025-05-19 16:41:08.611889,2025-05-19 16:41:33.039000,0 days 00:00:24.427111,True,2.0,COMPLETE,0.6,0.8,0.8,0.0001741464432522247,0.00010943912563937664,1.5,0.05,0.0,False,,0.25
