number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
47,0.8409999999999999,2025-05-19 16:04:49.040770,2025-05-19 16:05:07.711401,0 days 00:00:18.670631,True,3.25,COMPLETE,0.5,0.99,0.99,0.0011118074158449338,0.00027872470821690883,1.9000000000000001,0.1,0.15,True,30.0,0.25
105,0.8409999999999999,2025-05-19 16:26:29.811948,2025-05-19 16:26:50.814319,0 days 00:00:21.002371,True,3.5,COMPLETE,0.5,0.9,0.9,0.0007787629380642545,0.0005820139731768934,1.9500000000000002,0.0,0.0,True,30.0,0.3
71,0.8409999999999999,2025-05-19 16:12:49.323056,2025-05-19 16:13:06.668733,0 days 00:00:17.345677,True,3.5,COMPLETE,0.5,0.9,0.9,0.0017346337290298842,1.9510963571615528e-05,1.55,0.2,0.1,True,30.0,0.3
77,0.8406666666666666,2025-05-19 16:14:47.948355,2025-05-19 16:15:06.569580,0 days 00:00:18.621225,True,3.0,COMPLETE,0.5,0.9,0.9,0.0009561992904356473,4.616433659857632e-05,1.9000000000000001,0.2,0.1,True,150.0,0.3
113,0.8406666666666666,2025-05-19 16:29:49.796390,2025-05-19 16:30:15.035298,0 days 00:00:25.238908,True,3.75,COMPLETE,0.5,0.9,0.9,0.00039503647504624955,3.397912983350423e-05,0.8500000000000001,0.1,0.0,True,60.0,0.3
84,0.8406666666666666,2025-05-19 16:17:40.964352,2025-05-19 16:18:06.611198,0 days 00:00:25.646846,True,4.25,COMPLETE,0.5,0.9,0.9,0.00033636310949991874,0.00018900498555103016,1.85,0.25,0.0,True,30.0,0.3
116,0.8406666666666666,2025-05-19 16:31:04.935014,2025-05-19 16:31:28.655190,0 days 00:00:23.720176,True,3.5,COMPLETE,0.5,0.9,0.9,0.0001837063928366179,1.517544607652765e-05,1.85,0.0,0.0,True,60.0,0.0
32,0.8403333333333333,2025-05-19 15:59:37.482812,2025-05-19 16:00:02.727322,0 days 00:00:25.244510,False,4.25,COMPLETE,0.5,0.9,0.9,0.00015596928835230023,2.3712200116982192e-05,1.6,0.30000000000000004,0.05,False,,0.15000000000000002
53,0.8396666666666667,2025-05-19 16:06:57.444490,2025-05-19 16:07:18.474165,0 days 00:00:21.029675,True,2.75,COMPLETE,0.5,0.99,0.99,0.0007660628627422448,0.0004651954422838294,2.0,0.15000000000000002,0.1,True,30.0,0.25
75,0.8393333333333333,2025-05-19 16:14:02.104195,2025-05-19 16:14:27.228035,0 days 00:00:25.123840,True,4.25,COMPLETE,0.5,0.9,0.9,0.00019636252263419075,1.0458209893457194e-05,1.75,0.15000000000000002,0.05,True,30.0,0.3
97,0.8383333333333334,2025-05-19 16:23:06.975193,2025-05-19 16:23:32.954863,0 days 00:00:25.979670,True,4.0,COMPLETE,0.5,0.8,0.8,0.00017559461952295854,0.00017385676225219657,1.9000000000000001,0.0,0.0,True,30.0,0.3
23,0.8376666666666667,2025-05-19 15:56:25.051987,2025-05-19 15:56:47.361290,0 days 00:00:22.309303,False,5.0,COMPLETE,0.5,0.9,0.9,0.00013280748917815448,2.8389725162987613e-05,1.7000000000000002,0.35,0.05,False,,0.15000000000000002
54,0.8373333333333334,2025-05-19 16:07:18.513811,2025-05-19 16:07:34.522037,0 days 00:00:16.008226,True,3.5,COMPLETE,0.5,0.99,0.99,0.0024728280182493576,0.00020950180712163172,1.75,0.0,0.1,True,30.0,0.2
68,0.8356666666666666,2025-05-19 16:11:51.943715,2025-05-19 16:12:07.642207,0 days 00:00:15.698492,True,4.0,COMPLETE,0.5,0.9,0.9,0.003282637615301651,1.8303906892766786e-05,1.8,0.15000000000000002,0.15,True,30.0,0.3
110,0.835,2025-05-19 16:28:33.397861,2025-05-19 16:28:58.672126,0 days 00:00:25.274265,True,4.25,COMPLETE,0.5,0.8,0.8,0.00014525928311151252,1.9732296986568757e-05,2.0,0.05,0.0,True,60.0,0.3
62,0.8343333333333334,2025-05-19 16:10:03.821023,2025-05-19 16:10:20.112179,0 days 00:00:16.291156,True,2.25,COMPLETE,0.5,0.995,0.995,0.0019397509806327578,6.60943813076279e-05,1.9500000000000002,0.25,0.1,True,120.0,0.3
