number,values_0,values_1,datetime_start,datetime_complete,duration,params_imp_type,params_isomorphic,params_kd_dropout,params_kd_lamb,params_kd_lr,params_kd_momentum,params_kd_norm,params_kd_residual,params_kd_scheduler,params_kd_smoothing,params_kd_warnup,params_kd_weight_decay,params_lr,params_mpp_lr,params_mpp_scheduler,params_mpp_warnup,params_mpp_weight_decay,params_prune_mlp,params_prune_rate,params_prune_step,params_prune_type,params_scheduler,params_warnup,params_weight_decay,system_attrs_NSGAIISampler:generation,state
79,0.865866957,0.84757058,54:34.8,56:51.7,0 days 00:02:16.861449,group,FALSE,0.15,0.8,9.43E-05,0.9,layer,TRUE,TRUE,0.2,0.25,0.00112628,3.45E-05,4.11E-05,FALSE,,0.000312154,FALSE,0.8,1,group,FALSE,,0.01099548,1,COMPLETE
12,0.865139949,0.935780928,06:46.2,09:52.6,0 days 00:03:06.477428,lamp,TRUE,,0.8,0.003034885,0.9,,,FALSE,0.15,,0.000364556,0.000201842,0.000118197,FALSE,,0.319229407,TRUE,0.7,3,group,TRUE,0.05,2.91E-05,0,COMPLETE
51,0.86198958,0.594692839,43:38.9,45:58.4,0 days 00:02:19.473548,fpgm,FALSE,0.35,0.8,9.43E-05,0.8,layer,FALSE,FALSE,0,,0.00199485,1.73E-05,0.005129173,TRUE,0.25,0.017161163,FALSE,0.9,1,base,TRUE,0.45,0.027258558,1,COMPLETE
4,0.861262571,0.451714528,46:52.3,49:52.0,0 days 00:02:59.609580,group,TRUE,,0.7,0.004942158,0.99,,,TRUE,0.2,0.25,0.000142913,0.001056433,0.000251553,FALSE,,1.68E-05,TRUE,0.7,1,group,TRUE,0.4,0.53167302,0,COMPLETE
30,0.861262571,0.712225857,52:36.6,54:29.9,0 days 00:01:53.321836,group,FALSE,0.55,0.8,9.43E-05,0.9,layer,FALSE,FALSE,0,,0.001422219,1.73E-05,8.12E-05,TRUE,0.2,0.017161163,FALSE,0.9,1,base,TRUE,0.35,0.01099548,0,COMPLETE
71,0.857385193,0.875318066,34:34.9,37:00.4,0 days 00:02:25.496416,lamp,FALSE,0.45,0.6,0.00027027,0.8,layer,FALSE,FALSE,0.15,,0.00112628,3.45E-05,0.000171793,TRUE,0,0.047832321,FALSE,0.8,3,group,TRUE,0.45,0.001662152,1,COMPLETE
84,0.857385193,0.783472677,06:41.7,08:55.3,0 days 00:02:13.635484,lamp,FALSE,0.5,0.9,0.0003855,0.99,batch,FALSE,FALSE,0.1,,0.003794856,1.62E-05,0.001667021,FALSE,,0.145191978,FALSE,0.8,1,bnscale,TRUE,0.25,0.006312258,1,COMPLETE
92,0.857385193,0.760814249,25:52.6,28:01.8,0 days 00:02:09.198110,lamp,TRUE,0.45,0.6,0.002494489,0.995,layer,FALSE,FALSE,0.25,,0.000306774,1.43E-05,0.002215476,FALSE,,0.015148343,FALSE,0.9,3,base,FALSE,,0.001288971,1,COMPLETE
98,0.856537017,0.7014419,40:28.6,43:05.3,0 days 00:02:36.724410,fpgm,TRUE,0.15,0.9,6.90E-05,0.8,layer,TRUE,TRUE,0.15,0.35,0.003484034,0.001834181,1.70E-05,FALSE,,0.006773115,FALSE,0.8,3,bnscale,FALSE,,0.015444471,1,COMPLETE
21,0.855204168,0.667030171,29:52.5,31:54.7,0 days 00:02:02.224993,lamp,FALSE,0.35,0.7,0.004393173,0.995,layer,FALSE,TRUE,0.05,0.5,0.000594623,0.000701189,4.09E-05,TRUE,0.4,0.02172029,FALSE,0.9,2,base,FALSE,,0.030770888,0,COMPLETE
22,0.851084454,0.763358779,31:54.7,34:54.5,0 days 00:02:59.793170,fpgm,TRUE,,0.5,0.002031928,0.995,,,FALSE,0.1,,6.15E-05,0.000206092,0.001239471,FALSE,,0.894016702,TRUE,0.7,3,base,TRUE,0,0.001959392,0,COMPLETE
39,0.850357446,0.725312008,13:28.0,16:00.6,0 days 00:02:32.618856,fpgm,FALSE,,0.8,0.00702103,0.8,,,FALSE,0.15,,8.21E-05,7.50E-05,0.005129173,TRUE,0.3,6.37E-05,TRUE,0.9,3,bnscale,TRUE,0.4,0.027258558,0,COMPLETE
25,0.849993942,0.65333818,39:47.2,42:42.1,0 days 00:02:54.848980,fpgm,FALSE,,0.7,0.000546492,0.8,,,FALSE,0.1,,0.000158226,1.93E-05,0.00778282,TRUE,0.05,0.0006265,TRUE,0.7,2,base,FALSE,,0.014596855,0,COMPLETE
75,0.846843572,0.931418878,44:36.4,47:32.8,0 days 00:02:56.466145,fpgm,TRUE,,0.6,2.63E-05,0.99,,,TRUE,0,0.25,2.50E-05,0.000277453,5.13E-05,TRUE,0.35,9.91E-05,TRUE,0.7,3,bnscale,TRUE,0.15,0.000588176,1,COMPLETE
