number,value,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
77,0.8453333333333334,2025-05-20 21:41:43.453228,2025-05-20 21:42:05.396085,0 days 00:00:21.942857,mse,False,,COMPLETE,0.6,0.995,0.995,4.5727135094736055e-05,0.01986762209523066,0.75,0.25,0.05,True,90.0,0.05
15,0.8453333333333334,2025-05-20 21:25:23.392814,2025-05-20 21:25:37.445551,0 days 00:00:14.052737,mse,False,,COMPLETE,0.5,0.8,0.8,0.0008552307024763704,0.000360242278944724,1.25,0.25,0.05,True,120.0,0.0
6,0.8453333333333334,2025-05-20 21:22:35.722591,2025-05-20 21:22:57.688346,0 days 00:00:21.965755,mse,False,,COMPLETE,0.5,0.995,0.995,7.67440818395898e-05,0.0013325926856369102,0.25,0.5,0.1,False,,0.3
38,0.8450000000000001,2025-05-20 21:31:13.272981,2025-05-20 21:31:27.535496,0 days 00:00:14.262515,cwd,False,3.5,COMPLETE,0.6,0.9,0.9,0.002224458738089593,0.0009441865756461626,0.25,0.25,0.0,True,90.0,0.1
101,0.8443333333333333,2025-05-20 21:49:25.262277,2025-05-20 21:49:39.934708,0 days 00:00:14.672431,cwd,False,3.0,COMPLETE,0.6,0.99,0.99,0.0005112939473707202,0.03733145946161553,1.0,0.25,0.1,False,,0.2
68,0.844,2025-05-20 21:39:16.626800,2025-05-20 21:39:31.741898,0 days 00:00:15.115098,cwd,True,1.5,COMPLETE,0.6,0.995,0.995,0.003287092830272305,0.0225681088288933,0.75,0.25,0.05,True,120.0,0.15000000000000002
58,0.8433333333333333,2025-05-20 21:36:36.186167,2025-05-20 21:36:48.021810,0 days 00:00:11.835643,mse,False,,COMPLETE,0.6,0.995,0.995,0.0064697377397158595,0.041343282785983676,3.5,0.25,0.1,True,150.0,0.0
76,0.8433333333333333,2025-05-20 21:41:25.460755,2025-05-20 21:41:43.412941,0 days 00:00:17.952186,mse,False,,COMPLETE,0.7,0.8,0.8,0.0035663089233064233,0.013388029335010685,1.0,0.5,0.05,False,,0.1
65,0.843,2025-05-20 21:38:35.270812,2025-05-20 21:38:47.860091,0 days 00:00:12.589279,mse,False,,COMPLETE,0.6,0.8,0.8,0.0027645781769516935,0.01468016901670723,0.25,0.25,0.05,True,120.0,0.1
120,0.842,2025-05-20 21:55:24.535438,2025-05-20 21:55:41.081614,0 days 00:00:16.546176,cwd,False,2.25,COMPLETE,0.6,0.995,0.995,0.00014993324775810113,0.10937155495763708,4.0,0.25,0.05,False,,0.25
113,0.8416666666666667,2025-05-20 21:53:13.130224,2025-05-20 21:53:32.880333,0 days 00:00:19.750109,cwd,False,2.25,COMPLETE,0.6,0.995,0.995,0.00018426639761121862,0.2531232438944415,1.25,0.25,0.05,False,,0.25
35,0.8413333333333334,2025-05-20 21:30:32.974561,2025-05-20 21:30:45.278025,0 days 00:00:12.303464,mse,False,,COMPLETE,0.5,0.9,0.9,0.00332261626380247,0.005123273739314606,1.0,0.5,0.05,True,90.0,0.1
26,0.8410000000000001,2025-05-20 21:28:02.887709,2025-05-20 21:28:16.750878,0 days 00:00:13.863169,cwd,False,0.25,COMPLETE,0.5,0.995,0.995,0.00580879316088603,0.0004879584585751105,0.5,0.5,0.05,False,,0.05
5,0.8396666666666667,2025-05-20 21:22:13.752920,2025-05-20 21:22:35.681983,0 days 00:00:21.929063,mse,True,,COMPLETE,0.7,0.9,0.9,0.00013671389525382455,0.0005423471047719637,3.5,0.25,0.0,True,90.0,0.05
37,0.8396666666666667,2025-05-20 21:31:00.957740,2025-05-20 21:31:13.234081,0 days 00:00:12.276341,mse,False,,COMPLETE,0.6,0.99,0.99,0.001161612355342643,0.1680741526015488,1.5,0.5,0.05,False,,0.05
16,0.839,2025-05-20 21:25:37.484037,2025-05-20 21:25:50.275939,0 days 00:00:12.791902,mse,False,,COMPLETE,0.6,0.8,0.8,0.009886165993561763,0.038016402657296895,1.25,0.25,0.05,True,120.0,0.0
114,0.8386666666666667,2025-05-20 21:53:32.919503,2025-05-20 21:53:52.854357,0 days 00:00:19.934854,cwd,False,2.25,COMPLETE,0.6,0.995,0.995,0.0002105743007050002,0.32336369286175637,1.0,0.25,0.05,False,,0.25
97,0.8326666666666668,2025-05-20 21:48:07.136410,2025-05-20 21:48:26.047969,0 days 00:00:18.911559,cwd,True,1.5,COMPLETE,0.6,0.99,0.99,0.00026325080284628633,0.04479144998018993,1.75,0.25,0.1,False,,0.2
39,0.8323333333333333,2025-05-20 21:31:27.574641,2025-05-20 21:31:49.721541,0 days 00:00:22.146900,mse,True,,COMPLETE,0.7,0.995,0.995,8.452065134148723e-05,0.003116931420175679,2.75,0.25,0.1,True,120.0,0.15000000000000002
69,0.8306666666666667,2025-05-20 21:39:31.780639,2025-05-20 21:39:47.663364,0 days 00:00:15.882725,mse,False,,COMPLETE,0.6,0.995,0.995,0.007275076863950365,0.047912517978722535,0.5,0.25,0.05,True,120.0,0.1
29,0.8300000000000001,2025-05-20 21:28:50.352565,2025-05-20 21:29:03.909796,0 days 00:00:13.557231,mse,False,,COMPLETE,0.6,0.99,0.99,0.000690767753469431,0.46125375541127456,2.25,0.0,0.0,True,150.0,0.1
73,0.8233333333333333,2025-05-20 21:40:32.281383,2025-05-20 21:40:54.338213,0 days 00:00:22.056830,mse,False,,COMPLETE,0.6,0.8,0.8,1.5565097175780353e-05,0.011624184258576132,1.5,0.25,0.05,True,150.0,0.05
2,0.8166666666666668,2025-05-20 21:21:06.432541,2025-05-20 21:21:29.929139,0 days 00:00:23.496598,cwd,False,2.25,COMPLETE,0.7,0.99,0.99,0.0001225300255353172,0.005179082336336218,3.0,0.0,0.0,False,,0.2
