number,value,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
24,0.7963333333333334,2025-05-20 23:38:16.966695,2025-05-20 23:39:02.040207,0 days 00:00:45.073512,cwd,True,3.5,COMPLETE,0.6,0.9,0.9,0.0003840457427022143,4.079685455350264e-05,2.5,0.0,0.05,False,,0.05
89,0.7963333333333334,2025-05-21 00:30:06.226038,2025-05-21 00:31:08.393700,0 days 00:01:02.167662,mse,False,,COMPLETE,0.6,0.99,0.99,0.00031704320782748036,0.016745739812945207,0.5,0.25,0.1,True,60.0,0.25
12,0.7776666666666667,2025-05-20 23:28:49.600409,2025-05-20 23:29:36.479744,0 days 00:00:46.879335,cwd,True,1.75,COMPLETE,0.7,0.9,0.9,0.00022267614602754414,9.485535918869448e-05,5.0,0.0,0.05,False,,0.1
9,0.7676666666666666,2025-05-20 23:26:42.495527,2025-05-20 23:27:26.698334,0 days 00:00:44.202807,cwd,True,1.25,COMPLETE,0.7,0.9,0.9,0.0004640516818419726,1.541749003929416e-05,4.25,0.25,0.05,False,,0.05
25,0.7616666666666667,2025-05-20 23:39:02.089738,2025-05-20 23:40:04.164354,0 days 00:01:02.074616,cwd,True,4.0,COMPLETE,0.5,0.9,0.9,0.0001379317241667137,0.0004389166369998025,3.25,0.0,0.1,False,,0.1
7,0.761,2025-05-20 23:25:07.770259,2025-05-20 23:25:49.655085,0 days 00:00:41.884826,cwd,False,1.0,COMPLETE,0.7,0.99,0.99,0.00019420604242856567,1.283837221698477e-05,5.0,0.0,0.1,False,,0.15000000000000002
40,0.757,2025-05-20 23:49:42.688136,2025-05-20 23:50:29.236914,0 days 00:00:46.548778,mse,True,,COMPLETE,0.7,0.995,0.995,0.0007335420946627401,0.0007025034928895346,4.0,0.25,0.05,True,60.0,0.15000000000000002
70,0.7566666666666667,2025-05-21 00:13:43.759786,2025-05-21 00:14:37.900992,0 days 00:00:54.141206,mse,True,,COMPLETE,0.5,0.8,0.8,0.00034830828273414016,0.014104565171012093,3.75,0.25,0.1,True,60.0,0.2
0,0.7553333333333333,2025-05-20 23:20:50.075773,2025-05-20 23:21:23.486765,0 days 00:00:33.410992,mse,False,,COMPLETE,0.5,0.995,0.995,0.008610782769657618,0.0002443551944616201,4.25,0.25,0.05,False,,0.2
11,0.754,2025-05-20 23:28:06.969558,2025-05-20 23:28:49.556085,0 days 00:00:42.586527,cwd,False,0.75,COMPLETE,0.7,0.99,0.99,0.00020471625615920506,1.1654820321146755e-05,5.0,0.0,0.1,False,,0.05
37,0.753,2025-05-20 23:47:43.585599,2025-05-20 23:48:20.113042,0 days 00:00:36.527443,mse,True,,COMPLETE,0.7,0.995,0.995,0.009485250131865292,0.0007693859755965324,4.25,0.25,0.05,True,30.0,0.25
38,0.745,2025-05-20 23:48:20.159233,2025-05-20 23:49:01.882608,0 days 00:00:41.723375,mse,True,,COMPLETE,0.5,0.9,0.9,0.001401911192836142,0.0013598341416884944,1.0,0.25,0.05,True,60.0,0.25
1,0.7323333333333334,2025-05-20 23:21:23.523968,2025-05-20 23:21:59.983638,0 days 00:00:36.459670,mse,False,,COMPLETE,0.7,0.9,0.9,2.0053241626464855e-05,0.001015716502000267,0.5,0.25,0.15,True,60.0,0.2
30,0.7280000000000001,2025-05-20 23:42:35.524897,2025-05-20 23:43:16.401904,0 days 00:00:40.877007,mse,True,,COMPLETE,0.5,0.9,0.9,0.004970047050324243,0.006572447749402004,4.5,0.25,0.0,True,60.0,0.2
80,0.7266666666666667,2025-05-21 00:22:26.861001,2025-05-21 00:23:16.683112,0 days 00:00:49.822111,mse,True,,COMPLETE,0.6,0.8,0.8,0.0004865874273808309,0.07314656705387271,4.0,0.25,0.1,True,30.0,0.25
19,0.7003333333333334,2025-05-20 23:34:25.622061,2025-05-20 23:34:59.069798,0 days 00:00:33.447737,cwd,True,1.75,COMPLETE,0.6,0.9,0.9,0.0008582557526398873,0.0008816819162651091,0.0,0.25,0.05,False,,0.1
21,0.6666666666666666,2025-05-20 23:35:54.803033,2025-05-20 23:36:40.924683,0 days 00:00:46.121650,cwd,True,2.75,COMPLETE,0.6,0.9,0.9,7.759425272729705e-05,0.009770614377322982,3.5,0.0,0.1,False,,0.0
72,0.6643333333333333,2025-05-21 00:15:30.261511,2025-05-21 00:16:13.874744,0 days 00:00:43.613233,mse,True,,COMPLETE,0.6,0.8,0.8,9.331669755645842e-05,0.0036512681755709263,2.75,0.25,0.15,True,90.0,0.2
16,0.6583333333333333,2025-05-20 23:31:56.039550,2025-05-20 23:32:44.124274,0 days 00:00:48.084724,cwd,True,3.0,COMPLETE,0.6,0.8,0.8,4.9568457544131276e-05,0.00010772009262671173,2.25,0.0,0.05,False,,0.1
28,0.6563333333333334,2025-05-20 23:41:14.838252,2025-05-20 23:41:54.843777,0 days 00:00:40.005525,mse,True,,COMPLETE,0.5,0.8,0.8,0.002854005922974336,0.019270914145078394,4.5,0.25,0.0,True,90.0,0.0
49,0.6429999999999999,2025-05-20 23:56:48.419655,2025-05-20 23:57:27.399643,0 days 00:00:38.979988,mse,True,,COMPLETE,0.7,0.99,0.99,0.00041470534786721775,0.04386071595789746,5.0,0.5,0.05,True,150.0,0.15000000000000002
3,0.642,2025-05-20 23:22:40.526393,2025-05-20 23:23:22.283217,0 days 00:00:41.756824,mse,True,,COMPLETE,0.6,0.995,0.995,0.0005569925257480226,0.12868710703761552,2.75,0.0,0.05,False,,0.1
