number,value,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
74,0.832,2025-05-21 01:48:53.235288,2025-05-21 01:49:42.446605,0 days 00:00:49.211317,mse,True,,COMPLETE,0.6,0.99,0.99,0.00034346063425205606,0.054704912679188075,1.25,0.0,0.05,False,,0.15000000000000002
40,0.832,2025-05-21 01:25:39.614752,2025-05-21 01:26:20.564701,0 days 00:00:40.949949,cwd,True,2.0,COMPLETE,0.6,0.9,0.9,0.00034254849725189984,3.4598778264386763e-05,1.5,0.0,0.15,False,,0.3
57,0.832,2025-05-21 01:36:29.730272,2025-05-21 01:37:10.626769,0 days 00:00:40.896497,cwd,True,5.0,COMPLETE,0.6,0.99,0.99,0.0002634592891707198,0.004183831886488038,1.75,0.0,0.1,False,,0.2
100,0.832,2025-05-21 02:07:38.127965,2025-05-21 02:08:23.481581,0 days 00:00:45.353616,mse,True,,COMPLETE,0.6,0.8,0.8,0.00015295847750956164,0.08757499901136985,0.75,0.0,0.05,False,,0.25
19,0.8316666666666667,2025-05-21 01:13:19.139857,2025-05-21 01:13:55.170531,0 days 00:00:36.030674,cwd,True,4.0,COMPLETE,0.6,0.9,0.9,0.0011756298515035004,9.030651349457276e-05,2.0,0.25,0.1,True,60.0,0.2
42,0.8316666666666667,2025-05-21 01:26:50.162466,2025-05-21 01:27:19.489448,0 days 00:00:29.326982,cwd,True,1.5,COMPLETE,0.6,0.9,0.9,0.0008049140882702078,0.00011589117822636695,1.75,0.0,0.15,False,,0.3
24,0.8316666666666667,2025-05-21 01:15:50.785936,2025-05-21 01:16:25.451523,0 days 00:00:34.665587,cwd,False,2.5,COMPLETE,0.5,0.8,0.8,0.00044114274160362866,0.0007048943347483722,4.25,0.0,0.05,True,90.0,0.2
106,0.8316666666666667,2025-05-21 02:12:33.583428,2025-05-21 02:13:21.133326,0 days 00:00:47.549898,mse,True,,COMPLETE,0.6,0.99,0.99,0.00020578344735867456,0.002304857254702618,2.75,0.5,0.1,False,,0.25
67,0.8316666666666667,2025-05-21 01:44:14.558944,2025-05-21 01:44:57.817266,0 days 00:00:43.258322,mse,True,,COMPLETE,0.6,0.99,0.99,0.00013034493041577823,0.00542154831757926,2.75,0.0,0.05,False,,0.2
21,0.8316666666666667,2025-05-21 01:14:24.847789,2025-05-21 01:14:49.807967,0 days 00:00:24.960178,cwd,False,1.0,COMPLETE,0.6,0.9,0.9,0.009357071185596758,1.052188313896548e-05,5.0,0.25,0.1,True,60.0,0.25
59,0.8316666666666666,2025-05-21 01:37:54.071622,2025-05-21 01:38:37.044596,0 days 00:00:42.972974,cwd,True,3.75,COMPLETE,0.6,0.99,0.99,0.00010850134637604801,0.03451455351796687,2.75,0.5,0.1,False,,0.25
48,0.8316666666666666,2025-05-21 01:30:17.653288,2025-05-21 01:30:52.235185,0 days 00:00:34.581897,mse,True,,COMPLETE,0.6,0.99,0.99,0.003086810404895963,0.007530570090711053,1.25,0.0,0.15,False,,0.3
102,0.8313333333333333,2025-05-21 02:09:14.393146,2025-05-21 02:10:05.689577,0 days 00:00:51.296431,mse,True,,COMPLETE,0.6,0.99,0.99,0.0001771700145989356,0.00041477069184777207,1.75,0.0,0.1,False,,0.25
77,0.8313333333333333,2025-05-21 01:50:54.801168,2025-05-21 01:51:33.699439,0 days 00:00:38.898271,mse,True,,COMPLETE,0.6,0.99,0.99,0.0001821433555437902,0.10312259171335646,1.25,0.0,0.05,False,,0.15000000000000002
95,0.8313333333333333,2025-05-21 02:04:01.943121,2025-05-21 02:04:47.128445,0 days 00:00:45.185324,mse,True,,COMPLETE,0.6,0.99,0.99,0.00011584932602275863,0.01017785001913682,2.0,0.0,0.05,False,,0.2
6,0.831,2025-05-21 01:06:16.010464,2025-05-21 01:06:56.346818,0 days 00:00:40.336354,cwd,True,1.75,COMPLETE,0.6,0.995,0.995,9.197049913105863e-05,0.026134093798524726,2.5,0.25,0.15,False,,0.25
84,0.831,2025-05-21 01:56:26.058123,2025-05-21 01:57:01.810020,0 days 00:00:35.751897,mse,True,,COMPLETE,0.6,0.99,0.99,0.00010127140456095605,0.016080044713510166,1.5,0.0,0.05,False,,0.15000000000000002
69,0.8306666666666667,2025-05-21 01:45:37.357102,2025-05-21 01:46:12.364881,0 days 00:00:35.007779,mse,True,,COMPLETE,0.6,0.99,0.99,0.0003068646921567492,0.0023764004311766372,2.25,0.0,0.05,False,,0.2
88,0.8306666666666667,2025-05-21 01:59:09.654434,2025-05-21 01:59:50.800440,0 days 00:00:41.146006,mse,True,,COMPLETE,0.6,0.99,0.99,7.479054123219958e-05,0.07659573980500761,2.0,0.0,0.05,False,,0.3
13,0.8303333333333334,2025-05-21 01:09:57.887164,2025-05-21 01:10:25.293522,0 days 00:00:27.406358,cwd,True,3.25,COMPLETE,0.5,0.995,0.995,0.002064782220362043,0.00023669379812263775,1.75,0.0,0.1,False,,0.25
31,0.8303333333333333,2025-05-21 01:19:58.846663,2025-05-21 01:20:39.643424,0 days 00:00:40.796761,cwd,False,1.5,COMPLETE,0.5,0.8,0.8,0.0004266935592624293,2.209580750008877e-05,2.5,0.0,0.15,True,120.0,0.1
36,0.83,2025-05-21 01:23:11.029978,2025-05-21 01:23:49.607569,0 days 00:00:38.577591,cwd,False,2.5,COMPLETE,0.6,0.8,0.8,0.0005032547205789169,0.0016621136772009338,2.0,0.0,0.1,True,150.0,0.05
