number,values_0,values_1,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
28,0.7056666666666667,0.6,2025-05-17 05:27:34.393168,2025-05-17 05:27:54.581567,0 days 00:00:20.188399,mse,False,,0,COMPLETE,0.6,0.8,0.8,0.0018574390812190927,0.6252147793511692,4.5,3.25,0.15,False,,0.3
2,0.6920000000000001,0.5,2025-05-17 05:18:18.918463,2025-05-17 05:18:40.259248,0 days 00:00:21.340785,cwd,False,1.5,0,COMPLETE,0.5,0.8,0.8,0.00852754175702149,0.881691885143576,5.0,2.5,0.0,False,,0.1
72,0.677,0.7,2025-05-17 05:42:44.886563,2025-05-17 05:43:05.119985,0 days 00:00:20.233422,mse,True,,1,COMPLETE,0.7,0.995,0.995,6.042657808196016e-05,0.03757225093876984,1.75,5.0,0.0,True,90.0,0.2
47,0.6626666666666667,0.5,2025-05-17 05:34:07.471430,2025-05-17 05:34:27.311519,0 days 00:00:19.840089,mse,True,,0,COMPLETE,0.5,0.8,0.8,1.3300005948198792e-05,2.5308231189189448e-05,1.0,2.0,0.1,True,60.0,0.15000000000000002
22,0.6593333333333334,0.5,2025-05-17 05:25:28.329482,2025-05-17 05:25:48.385847,0 days 00:00:20.056365,mse,False,,0,COMPLETE,0.5,0.995,0.995,6.100372315389883e-05,4.549518208838439e-05,0.0,0.0,0.05,False,,0.15000000000000002
14,0.658,0.6,2025-05-17 05:22:40.805786,2025-05-17 05:22:59.969262,0 days 00:00:19.163476,mse,False,,0,COMPLETE,0.6,0.99,0.99,2.794980140512811e-05,0.0006070142813010529,0.75,4.75,0.0,True,150.0,0.0
30,0.6546666666666666,0.7,2025-05-17 05:28:16.092852,2025-05-17 05:28:36.146540,0 days 00:00:20.053688,mse,True,,0,COMPLETE,0.7,0.995,0.995,0.005417447600229689,0.2293721648181384,2.75,4.0,0.1,False,,0.2
102,0.6533333333333333,0.5,2025-05-17 05:53:09.272924,2025-05-17 05:53:30.724420,0 days 00:00:21.451496,cwd,False,0.75,2,COMPLETE,0.5,0.995,0.995,0.00027279742165415834,0.0025411641522835268,0.0,3.5,0.15,False,,0.3
92,0.653,0.6,2025-05-17 05:49:44.310423,2025-05-17 05:50:05.892881,0 days 00:00:21.582458,cwd,True,4.25,1,COMPLETE,0.6,0.9,0.9,4.7284443694584013e-05,0.3863974820133532,2.0,1.0,0.15,False,,0.05
107,0.6433333333333334,0.5,2025-05-17 05:54:52.613555,2025-05-17 05:55:14.043370,0 days 00:00:21.429815,cwd,False,3.0,2,COMPLETE,0.5,0.995,0.995,0.0022031878921753025,0.00010564116791601982,0.0,1.75,0.0,False,,0.15000000000000002
4,0.6186666666666666,0.6,2025-05-17 05:19:00.412543,2025-05-17 05:19:34.041369,0 days 00:00:33.628826,cwd,False,4.5,0,COMPLETE,0.6,0.8,0.8,4.411515299607313e-05,0.14009451827671296,0.0,0.25,0.05,False,,0.15000000000000002
57,0.6150000000000001,0.7,2025-05-17 05:37:34.649787,2025-05-17 05:37:55.801951,0 days 00:00:21.152164,cwd,False,1.75,1,COMPLETE,0.7,0.995,0.995,3.8498492686108494e-05,0.0025411641522835268,0.0,0.25,0.15,False,,0.15000000000000002
74,0.6150000000000001,0.5,2025-05-17 05:43:25.470057,2025-05-17 05:43:45.669425,0 days 00:00:20.199368,mse,True,,1,COMPLETE,0.5,0.8,0.8,4.7284443694584013e-05,0.3863974820133532,3.5,3.25,0.15,True,120.0,0.1
55,0.6003333333333333,0.6,2025-05-17 05:36:54.284856,2025-05-17 05:37:14.408585,0 days 00:00:20.123729,cwd,True,2.5,1,COMPLETE,0.6,0.995,0.995,2.6264483568195053e-05,9.59645767439777e-05,2.0,1.75,0.0,False,,0.0
27,0.598,0.6,2025-05-17 05:27:13.434690,2025-05-17 05:27:34.310627,0 days 00:00:20.875937,mse,True,,0,COMPLETE,0.6,0.9,0.9,4.7284443694584013e-05,0.3863974820133532,3.5,1.0,0.05,True,150.0,0.05
9,0.5703333333333332,0.7,2025-05-17 05:20:56.966892,2025-05-17 05:21:17.064572,0 days 00:00:20.097680,mse,False,,0,COMPLETE,0.7,0.9,0.9,2.1712877337079876e-05,3.496498515563082e-05,0.5,5.0,0.0,True,150.0,0.15000000000000002
79,0.5406666666666666,0.7,2025-05-17 05:45:10.478388,2025-05-17 05:45:31.696217,0 days 00:00:21.217829,cwd,True,3.0,1,COMPLETE,0.7,0.8,0.8,1.6418759928382887e-05,0.00010564116791601982,2.5,1.75,0.0,True,120.0,0.05
16,0.5326666666666666,0.7,2025-05-17 05:23:21.415062,2025-05-17 05:23:42.621055,0 days 00:00:21.205993,cwd,True,0.75,0,COMPLETE,0.7,0.8,0.8,1.6418759928382887e-05,0.005341778077392203,2.5,1.25,0.15,True,120.0,0.1
63,0.4876666666666667,0.5,2025-05-17 05:39:37.977059,2025-05-17 05:39:59.425108,0 days 00:00:21.448049,cwd,True,3.25,1,COMPLETE,0.5,0.9,0.9,1.454217071052174e-05,0.46738570132917784,4.75,2.75,0.05,False,,0.15000000000000002
19,0.48633333333333334,0.5,2025-05-17 05:24:24.266563,2025-05-17 05:24:45.921200,0 days 00:00:21.654637,cwd,True,1.5,0,COMPLETE,0.5,0.9,0.9,1.454217071052174e-05,0.46738570132917784,4.75,2.75,0.05,False,,0.15000000000000002
13,0.4856666666666667,0.7,2025-05-17 05:22:20.256205,2025-05-17 05:22:40.781740,0 days 00:00:20.525535,cwd,True,0.5,0,COMPLETE,0.7,0.99,0.99,4.231945547489248e-05,0.6602227937763326,4.25,3.5,0.1,True,150.0,0.0
0,0.45933333333333337,0.7,2025-05-17 05:17:13.198690,2025-05-17 05:17:43.392849,0 days 00:00:30.194159,cwd,False,1.5,0,COMPLETE,0.7,0.9,0.9,2.2298960286964007e-05,0.8347426556299292,2.0,0.25,0.05,False,,0.05
18,0.4463333333333333,0.5,2025-05-17 05:24:02.762686,2025-05-17 05:24:24.243046,0 days 00:00:21.480360,cwd,True,1.75,0,COMPLETE,0.5,0.9,0.9,1.5882434933759728e-05,0.3218441784633391,0.75,3.5,0.1,False,,0.15000000000000002
