number,values_0,values_1,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
46,0.73,0.7,2025-05-17 04:30:58.577508,2025-05-17 04:31:35.090078,0 days 00:00:36.512570,cwd,False,2.25,0,COMPLETE,0.7,0.99,0.99,1.422658768436037e-05,0.00034506231712218147,1.5,3.0,0.1,False,,0.2
73,0.7293333333333333,0.6,2025-05-17 04:46:32.828305,2025-05-17 04:47:07.039045,0 days 00:00:34.210740,mse,False,,1,COMPLETE,0.6,0.9,0.9,0.0028870361564330357,0.02205917493401615,2.25,4.75,0.1,True,90.0,0.3
3,0.7223333333333333,0.5,2025-05-17 04:04:18.061081,2025-05-17 04:04:58.279650,0 days 00:00:40.218569,mse,False,,0,COMPLETE,0.5,0.9,0.9,0.000285571765256453,0.004180451106043044,3.25,2.75,0.0,False,,0.15000000000000002
102,0.7143333333333333,0.5,2025-05-17 05:03:52.764946,2025-05-17 05:04:32.412825,0 days 00:00:39.647879,mse,True,,2,COMPLETE,0.5,0.995,0.995,6.105568888262295e-05,1.791482303789075e-05,2.0,3.5,0.1,False,,0.0
104,0.7050000000000001,0.6,2025-05-17 05:05:02.046417,2025-05-17 05:05:34.979805,0 days 00:00:32.933388,mse,False,,2,COMPLETE,0.6,0.8,0.8,5.843915216995278e-05,0.034467287186635706,4.25,3.25,0.1,False,,0.0
86,0.7036666666666666,0.7,2025-05-17 04:54:17.600870,2025-05-17 04:54:47.916750,0 days 00:00:30.315880,mse,False,,1,COMPLETE,0.7,0.995,0.995,0.004830205016403438,0.30440923597472785,1.25,3.25,0.15,True,150.0,0.15000000000000002
94,0.7016666666666667,0.5,2025-05-17 04:59:01.872843,2025-05-17 04:59:46.579314,0 days 00:00:44.706471,cwd,False,0.75,1,COMPLETE,0.5,0.9,0.9,0.00018597799304621808,3.5445917031001086e-05,1.5,2.5,0.15,True,150.0,0.1
85,0.694,0.5,2025-05-17 04:53:37.095938,2025-05-17 04:54:17.578524,0 days 00:00:40.482586,mse,False,,1,COMPLETE,0.5,0.995,0.995,0.0003697119479510179,1.791482303789075e-05,2.0,3.5,0.15,False,,0.25
15,0.6829999999999999,0.5,2025-05-17 04:12:00.083446,2025-05-17 04:12:40.325988,0 days 00:00:40.242542,mse,True,,0,COMPLETE,0.5,0.8,0.8,0.0008952650340953836,0.04683394485615741,3.5,3.5,0.1,True,90.0,0.15000000000000002
58,0.6793333333333332,0.7,2025-05-17 04:38:04.574173,2025-05-17 04:38:38.166484,0 days 00:00:33.592311,cwd,True,3.75,1,COMPLETE,0.7,0.9,0.9,0.0025221475316014796,1.791482303789075e-05,2.75,4.5,0.05,False,,0.05
