number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
90,0.9557734204793028,2025-05-20 03:04:28.568867,2025-05-20 03:05:39.345324,0 days 00:01:10.776457,False,3.5,COMPLETE,0.5,0.9,0.00024330500443287814,9.92175915455372e-05,1.1,0.35,0.1,False,,0.05
101,0.9555555555555556,2025-05-20 03:17:06.542918,2025-05-20 03:18:13.954268,0 days 00:01:07.411350,False,4.0,COMPLETE,0.5,0.9,0.0009357935025335789,3.281255905137426e-05,1.3,0.35,0.1,False,,0.05
19,0.9555555555555556,2025-05-20 01:49:33.721799,2025-05-20 01:50:33.616332,0 days 00:00:59.894533,False,3.75,COMPLETE,0.5,0.995,0.0018368948232160736,5.243854951604296e-05,1.55,0.15000000000000002,0.05,False,,0.1
41,0.9555555555555556,2025-05-20 02:11:57.462888,2025-05-20 02:13:03.634457,0 days 00:01:06.171569,False,2.75,COMPLETE,0.5,0.8,0.0007059881349014029,9.223664409330957e-05,1.05,0.15000000000000002,0.05,False,,0.1
43,0.9555555555555556,2025-05-20 02:14:07.082785,2025-05-20 02:15:12.559159,0 days 00:01:05.476374,False,2.5,COMPLETE,0.5,0.8,0.0009025095700342845,0.00016690424694275455,1.25,0.1,0.05,False,,0.1
31,0.9553376906318083,2025-05-20 02:00:58.608570,2025-05-20 02:02:00.622650,0 days 00:01:02.014080,False,2.5,COMPLETE,0.5,0.99,0.0005470305796577122,0.0005117552168311863,1.3,0.2,0.05,False,,0.1
49,0.955119825708061,2025-05-20 02:19:58.875598,2025-05-20 02:21:09.790947,0 days 00:01:10.915349,False,1.75,COMPLETE,0.5,0.8,0.0001547633400566846,0.0002013556843223014,0.65,0.30000000000000004,0.15,False,,0.15000000000000002
54,0.955119825708061,2025-05-20 02:25:20.415262,2025-05-20 02:26:21.209112,0 days 00:01:00.793850,False,3.25,COMPLETE,0.5,0.8,0.001281166582133346,9.063002381008825e-05,1.6,0.25,0.1,False,,0.25
51,0.9551198257080609,2025-05-20 02:22:20.840629,2025-05-20 02:23:25.139926,0 days 00:01:04.299297,False,1.75,COMPLETE,0.5,0.99,0.0027643480620030813,1.6433153638814273e-05,1.5,0.25,0.1,False,,0.2
50,0.9549019607843138,2025-05-20 02:21:09.831227,2025-05-20 02:22:20.800883,0 days 00:01:10.969656,False,2.25,COMPLETE,0.5,0.99,0.00010927248658360249,0.001962419864781032,0.95,0.2,0.1,False,,0.2
42,0.9549019607843138,2025-05-20 02:13:03.675034,2025-05-20 02:14:07.044275,0 days 00:01:03.369241,False,3.0,COMPLETE,0.5,0.99,0.0002781195698562212,1.2462290288759487e-05,1.8,0.15000000000000002,0.05,False,,0.05
64,0.9546840958605665,2025-05-20 02:36:32.890304,2025-05-20 02:37:42.463268,0 days 00:01:09.572964,False,3.25,COMPLETE,0.5,0.9,0.0001501855572330071,0.0020289420606937705,1.05,0.30000000000000004,0.15,False,,0.05
99,0.9540305010893246,2025-05-20 03:14:47.900555,2025-05-20 03:15:56.727819,0 days 00:01:08.827264,False,3.5,COMPLETE,0.5,0.9,0.0009738475988011476,8.18742983349766e-05,1.2000000000000002,0.30000000000000004,0.1,False,,0.1
16,0.9540305010893246,2025-05-20 01:46:19.831400,2025-05-20 01:47:18.300031,0 days 00:00:58.468631,False,1.5,COMPLETE,0.5,0.8,0.0003695864187449293,0.0008126640049610556,0.9,0.2,0.05,False,,0.1
81,0.9540305010893246,2025-05-20 02:54:20.613319,2025-05-20 02:55:30.288653,0 days 00:01:09.675334,False,4.5,COMPLETE,0.5,0.9,0.00012735162359263014,0.00020613751222929992,1.25,0.30000000000000004,0.1,False,,0.0
53,0.9535947712418301,2025-05-20 02:24:18.458243,2025-05-20 02:25:20.375870,0 days 00:01:01.917627,False,2.5,COMPLETE,0.5,0.99,0.0048749114880255184,1.874998015915557e-05,1.5,0.2,0.1,False,,0.2
95,0.9535947712418299,2025-05-20 03:10:16.147937,2025-05-20 03:11:25.112985,0 days 00:01:08.965048,False,4.0,COMPLETE,0.5,0.9,0.001103727126411803,6.041716151030837e-05,1.2000000000000002,0.35,0.1,False,,0.1
12,0.9533769063180828,2025-05-20 01:41:38.965492,2025-05-20 01:42:49.057469,0 days 00:01:10.091977,False,2.25,COMPLETE,0.5,0.8,0.00012817795640818164,0.00024803563641795514,1.1,0.1,0.1,False,,0.2
13,0.9533769063180827,2025-05-20 01:42:49.096373,2025-05-20 01:43:59.477588,0 days 00:01:10.381215,False,2.0,COMPLETE,0.5,0.8,0.00011239271914402607,0.0003955015091054412,1.05,0.25,0.1,False,,0.15000000000000002
