number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
47,0.7543333333333333,2025-05-19 18:21:25.044431,2025-05-19 18:21:42.685386,0 days 00:00:17.640955,False,3.75,COMPLETE,0.5,0.99,0.99,7.357551021272294e-05,0.002152896053871145,1.4,0.1,0.15,True,90.0,0.05
76,0.7543333333333333,2025-05-19 18:31:54.413962,2025-05-19 18:32:09.150976,0 days 00:00:14.737014,True,1.25,COMPLETE,0.5,0.9,0.9,0.0003932160789925735,0.07054327032026389,1.5,0.2,0.05,True,120.0,0.15000000000000002
78,0.7543333333333333,2025-05-19 18:32:32.490777,2025-05-19 18:32:55.391515,0 days 00:00:22.900738,True,2.5,COMPLETE,0.5,0.99,0.99,6.540635696196783e-05,0.031312063404099845,1.7000000000000002,0.25,0.1,True,30.0,0.1
83,0.7543333333333333,2025-05-19 18:34:13.116892,2025-05-19 18:34:34.606136,0 days 00:00:21.489244,True,2.5,COMPLETE,0.5,0.8,0.8,8.474184237269152e-05,0.002944198444707511,1.1,0.0,0.1,True,90.0,0.15000000000000002
68,0.7543333333333333,2025-05-19 18:28:49.569453,2025-05-19 18:29:12.972113,0 days 00:00:23.402660,False,1.5,COMPLETE,0.5,0.9,0.9,4.740669897689445e-05,0.01592722050186402,0.6,0.0,0.1,True,120.0,0.2
81,0.754,2025-05-19 18:33:36.095747,2025-05-19 18:33:50.156970,0 days 00:00:14.061223,True,3.25,COMPLETE,0.5,0.99,0.99,0.0006086256832676665,0.015201422142935878,1.4500000000000002,0.0,0.1,True,90.0,0.1
74,0.754,2025-05-19 18:31:09.479904,2025-05-19 18:31:31.225995,0 days 00:00:21.746091,True,2.0,COMPLETE,0.5,0.9,0.9,9.376852760823641e-05,0.010986691102444107,1.3,0.30000000000000004,0.1,True,90.0,0.15000000000000002
53,0.754,2025-05-19 18:23:15.143566,2025-05-19 18:23:29.023931,0 days 00:00:13.880365,True,2.75,COMPLETE,0.5,0.8,0.8,0.0009856433207939244,0.008002223706387174,1.2000000000000002,0.0,0.1,True,150.0,0.15000000000000002
24,0.7536666666666667,2025-05-19 18:15:05.096630,2025-05-19 18:15:22.066636,0 days 00:00:16.970006,True,1.5,COMPLETE,0.5,0.8,0.8,0.0023618325904384975,0.06433522999213769,0.75,0.1,0.1,True,120.0,0.2
0,0.7536666666666667,2025-05-19 18:08:05.345037,2025-05-19 18:08:20.412337,0 days 00:00:15.067300,True,0.5,COMPLETE,0.5,0.995,0.995,0.0016361104296144504,0.006424608829120982,1.15,0.0,0.1,False,,0.05
90,0.7536666666666667,2025-05-19 18:36:22.702036,2025-05-19 18:36:41.363940,0 days 00:00:18.661904,True,2.0,COMPLETE,0.5,0.99,0.99,0.00014675522412798946,0.0071653458330989215,1.05,0.25,0.1,True,60.0,0.05
117,0.7536666666666667,2025-05-19 18:46:34.273735,2025-05-19 18:46:58.234934,0 days 00:00:23.961199,True,2.5,COMPLETE,0.5,0.9,0.9,4.315854924196941e-05,0.015153824219977413,1.5,0.25,0.1,False,,0.2
66,0.7533333333333334,2025-05-19 18:28:01.474554,2025-05-19 18:28:25.496132,0 days 00:00:24.021578,True,3.0,COMPLETE,0.5,0.9,0.9,5.764324226622541e-05,1.0100392389351116e-05,1.4500000000000002,0.25,0.1,True,120.0,0.1
102,0.7533333333333334,2025-05-19 18:40:51.207840,2025-05-19 18:41:11.085244,0 days 00:00:19.877404,True,4.5,COMPLETE,0.5,0.9,0.9,0.000101366760973399,0.0053149340353347745,1.6,0.15000000000000002,0.1,True,120.0,0.15000000000000002
105,0.7533333333333333,2025-05-19 18:41:57.297200,2025-05-19 18:42:20.402775,0 days 00:00:23.105575,True,2.0,COMPLETE,0.5,0.9,0.9,7.519932310917767e-05,0.04962971653405122,1.5,0.25,0.1,True,120.0,0.15000000000000002
37,0.7533333333333333,2025-05-19 18:18:38.620974,2025-05-19 18:18:51.227475,0 days 00:00:12.606501,False,1.75,COMPLETE,0.5,0.8,0.8,0.003173580191000565,0.0003930377490177967,1.4500000000000002,0.30000000000000004,0.1,True,90.0,0.15000000000000002
31,0.7533333333333333,2025-05-19 18:17:04.320957,2025-05-19 18:17:22.125280,0 days 00:00:17.804323,True,0.5,COMPLETE,0.5,0.8,0.8,0.0005893093478188374,0.006232844430713042,1.15,0.0,0.1,True,60.0,0.2
14,0.7530000000000001,2025-05-19 18:11:51.724489,2025-05-19 18:12:15.021054,0 days 00:00:23.296565,True,2.5,COMPLETE,0.5,0.995,0.995,2.637823205526061e-05,0.0009172410943062928,1.4,0.1,0.15,True,60.0,0.2
