number,values_0,values_1,datetime_start,datetime_complete,duration,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_lr,params_weight_decay,params_warmup,params_scheduler,params_T_0,params_prune_lr,params_prune_weight_decay,params_prune_step,params_prune_scheduler,params_prune_T_0,params_prune_warmup,params_pruner_type,params_imp_type,params_isomorphic
56,0.8413333333333334,0.5,2025-05-15 00:41:53.167127,2025-05-15 00:42:04.951210,0 days 00:00:11.784083,1,COMPLETE,0.5,0.004585088947913619,0.0002406489695342331,0.1,True,120.0,5.336860684446296e-05,0.0005850823597185194,3.0,True,150.0,0.1,bnscale,lamp,False
42,0.8413333333333334,0.5,2025-05-15 00:38:52.187474,2025-05-15 00:39:03.272025,0 days 00:00:11.084551,0,COMPLETE,0.5,0.00075289721806677,0.010526719479237612,0.1,True,90.0,0.0001850211359057587,0.6279029136066456,3.0,False,,0.0,group,fpgm,True
95,0.84,0.7,2025-05-15 00:50:16.316011,2025-05-15 00:50:28.174981,0 days 00:00:11.858970,1,COMPLETE,0.7,0.0013663971529283346,0.0001188687900118211,0.0,True,120.0,5.9501497484056715e-05,0.0003613009385429644,3.0,False,,0.05,bnscale,group,False
84,0.84,0.7,2025-05-15 00:47:54.710068,2025-05-15 00:48:06.654927,0 days 00:00:11.944859,1,COMPLETE,0.7,0.0003239529500665043,0.0031238606192496047,0.15,True,90.0,0.000413942644804733,0.006996662828252945,3.0,True,120.0,0.05,base,fpgm,True
5,0.8396666666666667,0.6,2025-05-15 00:30:06.110655,2025-05-15 00:30:17.411251,0 days 00:00:11.300596,0,COMPLETE,0.6,0.0038008881122931337,0.00022487298321969586,0.05,True,30.0,0.001880126874111142,2.3688176843529943e-05,2.0,False,,0.1,bnscale,group,False
1,0.8393333333333333,0.7,2025-05-15 00:29:13.813795,2025-05-15 00:29:27.018384,0 days 00:00:13.204589,0,COMPLETE,0.7,0.0004761019916796658,0.004362553221526308,0.0,False,,5.9501497484056715e-05,0.0003613009385429644,2.0,False,,0.05,bnscale,lamp,False
46,0.8393333333333333,0.6,2025-05-15 00:39:42.108023,2025-05-15 00:39:53.436484,0 days 00:00:11.328461,0,COMPLETE,0.6,0.00026293029774406164,1.6060477268296717e-05,0.15,False,,2.2305659909602163e-05,0.0023181434735041204,2.0,False,,0.0,bnscale,fpgm,True
65,0.8393333333333333,0.7,2025-05-15 00:43:46.125787,2025-05-15 00:43:58.760925,0 days 00:00:12.635138,1,COMPLETE,0.7,0.0004761019916796658,1.0574836228622979e-05,0.05,True,150.0,5.9501497484056715e-05,0.4041864337503245,2.0,False,,0.05,bnscale,lamp,False
85,0.839,0.6,2025-05-15 00:48:06.678699,2025-05-15 00:48:20.881666,0 days 00:00:14.202967,1,COMPLETE,0.6,0.001480609749575128,1.5008614100538475e-05,0.05,False,,0.00015982105325919015,0.0396643338043909,1.0,True,120.0,0.0,group,group,False
15,0.8386666666666667,0.5,2025-05-15 00:32:06.679211,2025-05-15 00:32:20.015450,0 days 00:00:13.336239,0,COMPLETE,0.5,0.00015719161336826156,1.5008614100538475e-05,0.05,False,,3.307103638173099e-05,0.0396643338043909,1.0,True,90.0,0.15,group,group,False
