number,value,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
20,0.9725120772946859,2025-05-18 11:58:02.437738,2025-05-18 11:59:58.064085,0 days 00:01:55.626347,cwd,True,2.75,COMPLETE,0.6,0.995,0.995,0.0006218303612188223,0.0015785788864509831,1.25,1.5,0.05,True,60.0,0.15000000000000002
16,0.9724154589371979,2025-05-18 11:52:57.424790,2025-05-18 11:55:01.510465,0 days 00:02:04.085675,cwd,True,3.5,COMPLETE,0.5,0.9,0.9,0.00035246354041079014,9.155425848722145e-05,1.75,2.0,0.05,True,60.0,0.2
78,0.9723188405797102,2025-05-18 13:46:16.233540,2025-05-18 13:47:55.476464,0 days 00:01:39.242924,mse,False,,COMPLETE,0.6,0.8,0.8,0.0003007099978723585,1.8927524430991546e-05,3.5,1.25,0.1,False,,0.25
11,0.9722705314009662,2025-05-18 11:46:04.684139,2025-05-18 11:47:53.742280,0 days 00:01:49.058141,cwd,True,4.75,COMPLETE,0.5,0.9,0.9,0.008980814981080497,0.00025984862949150837,0.0,4.25,0.0,True,90.0,0.3
14,0.9722705314009662,2025-05-18 11:50:22.035328,2025-05-18 11:51:25.393841,0 days 00:01:03.358513,cwd,True,5.0,COMPLETE,0.5,0.9,0.9,0.0013078834782107478,1.7148897672678885e-05,5.0,3.5,0.05,True,30.0,0.25
110,0.9718840579710145,2025-05-18 14:46:31.506454,2025-05-18 14:48:39.561821,0 days 00:02:08.055367,mse,False,,COMPLETE,0.6,0.8,0.8,0.0002016588065901847,1.960610970628373e-05,0.75,0.25,0.1,False,,0.3
119,0.9718357487922705,2025-05-18 15:05:22.838985,2025-05-18 15:07:02.466214,0 days 00:01:39.627229,mse,False,,COMPLETE,0.6,0.8,0.8,0.00046774151489480315,1.252523184017746e-05,1.75,0.5,0.1,False,,0.25
73,0.9717391304347825,2025-05-18 13:38:24.120824,2025-05-18 13:39:51.015984,0 days 00:01:26.895160,mse,False,,COMPLETE,0.6,0.8,0.8,0.0003676067601746264,1.5928886471790752e-05,2.25,0.5,0.1,False,,0.25
29,0.9717391304347825,2025-05-18 12:11:11.396366,2025-05-18 12:13:14.875410,0 days 00:02:03.479044,mse,False,,COMPLETE,0.6,0.995,0.995,0.00019209731022772593,0.005945349571310612,1.0,0.5,0.05,False,,0.05
90,0.971304347826087,2025-05-18 14:08:09.830743,2025-05-18 14:09:30.241560,0 days 00:01:20.410817,mse,False,,COMPLETE,0.6,0.8,0.8,0.0003444384653896283,3.403494104793338e-05,4.25,1.0,0.05,False,,0.2
