number,values_0,values_1,datetime_start,datetime_complete,duration,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_lr,params_weight_decay,params_warmup,params_scheduler,params_T_0,params_prune_lr,params_prune_weight_decay,params_prune_step,params_prune_scheduler,params_prune_T_0,params_prune_warmup,params_pruner_type,params_imp_type,params_isomorphic
45,0.6274442734165669,0.7,2025-05-15 11:14:30.332450,2025-05-15 11:15:10.282689,0 days 00:00:39.950239,0,COMPLETE,0.7,1.3451631766300312e-05,1.726522271645749e-05,0.05,True,90.0,7.15782482702873e-05,4.3812052550596876e-05,3,False,,0.0,base,fpgm,True
81,0.6202611025597172,0.6,2025-05-15 11:41:51.739909,2025-05-15 11:42:42.965518,0 days 00:00:51.225609,1,COMPLETE,0.6,0.00029982399423695064,0.6163291561441555,0.0,True,60.0,0.0001594933287320868,0.01441287637342733,2,True,90.0,0.15,base,lamp,True
44,0.6174676472264979,0.6,2025-05-15 11:13:44.746461,2025-05-15 11:14:30.310729,0 days 00:00:45.564268,0,COMPLETE,0.6,0.00029982399423695064,0.6163291561441555,0.15,False,,8.204904748354681e-05,0.01441287637342733,2,True,60.0,0.05,bnscale,lamp,True
95,0.6126788666552647,0.5,2025-05-15 11:53:17.116225,2025-05-15 11:54:09.445622,0 days 00:00:52.329397,1,COMPLETE,0.5,9.545794311921894e-05,0.4259489721088649,0.0,True,150.0,5.116281213333078e-05,0.22169995424143638,3,True,150.0,0.15,bnscale,lamp,False
18,0.6098284020295308,0.6,2025-05-15 10:53:49.541762,2025-05-15 10:54:37.130880,0 days 00:00:47.589118,0,COMPLETE,0.6,0.0033161735837599943,0.3001431453506243,0.05,True,150.0,0.00013594174539898165,0.0005085456477018922,1,False,,0.05,group,lamp,False
29,0.6068069095262527,0.7,2025-05-15 11:02:33.100232,2025-05-15 11:03:11.887400,0 days 00:00:38.787168,0,COMPLETE,0.7,1.066794357197108e-05,0.00023824607048651372,0.05,True,120.0,6.428437986141032e-05,0.0008451893846040232,3,False,,0.1,bnscale,fpgm,True
22,0.5995667293768885,0.5,2025-05-15 10:56:59.491261,2025-05-15 10:57:50.803531,0 days 00:00:51.312270,0,COMPLETE,0.5,0.00954660420030707,0.3106136690171754,0.0,False,,1.8655997453101966e-05,0.00027375206272943703,2,False,,0.15,base,group,False
87,0.5989396271592269,0.7,2025-05-15 11:46:55.364360,2025-05-15 11:47:38.230108,0 days 00:00:42.865748,1,COMPLETE,0.7,1.2601872135203001e-05,0.019952232553137276,0.05,True,150.0,1.5123503126378275e-05,0.6388927481664424,3,False,,0.1,base,fpgm,False
36,0.5910153354996864,0.6,2025-05-15 11:07:34.994926,2025-05-15 11:08:19.843946,0 days 00:00:44.849020,0,COMPLETE,0.6,2.2017897174367285e-05,0.16790454493159757,0.05,False,,0.005939242060569577,0.001384444634729811,3,False,,0.0,bnscale,lamp,True
9,0.5834901088877487,0.7,2025-05-15 10:46:50.355485,2025-05-15 10:47:29.312527,0 days 00:00:38.957042,0,COMPLETE,0.7,1.1364011901031858e-05,2.7579587056264245e-05,0.1,True,30.0,4.833725343184196e-05,0.5310746211199999,2,False,,0.0,base,group,False
0,0.5607434011743915,0.5,2025-05-15 10:39:47.627479,2025-05-15 10:40:38.701052,0 days 00:00:51.073573,0,COMPLETE,0.5,6.189538379401231e-05,0.6975987850133685,0.15,True,60.0,2.4109164013277425e-05,0.003578155329177759,3,False,,0.05,bnscale,group,True
58,0.5541303232426885,0.7,2025-05-15 11:24:54.556657,2025-05-15 11:25:34.208921,0 days 00:00:39.652264,1,COMPLETE,0.7,1.066794357197108e-05,0.03252574534686679,0.05,False,,0.0018789175311944503,0.00026393810506869807,3,False,,0.05,bnscale,fpgm,False
32,0.4686163844706687,0.6,2025-05-15 11:04:28.059701,2025-05-15 11:05:12.971624,0 days 00:00:44.911923,0,COMPLETE,0.6,2.7241703488881615e-05,0.07709775090443759,0.0,False,,0.0004164997360927232,0.2789609303407579,3,False,,0.1,base,group,False
1,0.3938201926914087,0.6,2025-05-15 10:40:38.724708,2025-05-15 10:41:23.476083,0 days 00:00:44.751375,0,COMPLETE,0.6,2.4239454890863204e-05,0.11313043792719428,0.0,False,,0.00013115287223085196,0.0025639259761836538,3,True,90.0,0.0,bnscale,group,False
31,0.3491819166524143,0.7,2025-05-15 11:03:50.398785,2025-05-15 11:04:28.037918,0 days 00:00:37.639133,0,COMPLETE,0.7,3.687671113297556e-05,0.9832873337745142,0.0,True,150.0,0.0006544697820398563,0.0001070389186463773,3,True,90.0,0.15,base,lamp,True
8,0.3437660338635197,0.5,2025-05-15 10:45:56.505309,2025-05-15 10:46:50.333792,0 days 00:00:53.828483,0,COMPLETE,0.5,1.2513628896022107e-05,0.2538800828320302,0.1,True,30.0,0.0031469170976533576,0.01620866492679901,1,True,120.0,0.1,group,group,False
77,0.33413146342853883,0.7,2025-05-15 11:38:52.701967,2025-05-15 11:39:30.510103,0 days 00:00:37.808136,1,COMPLETE,0.7,3.687671113297556e-05,0.9832873337745142,0.0,True,60.0,0.0006544697820398563,0.0001070389186463773,3,True,120.0,0.15,base,lamp,True
